site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,PS,dep,irr,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario,Cd_solu,Cd_rice,Cd_straw,crop,res_in,lea,Cd_acc
QY024,QY024,2032,209.2839037,9.303476667,1250,Calcareous,2.64436,6.694624,0.91,5.299603939,1.305510142,0.421125166,0,0.359600305,12.7021231,12.486187,0.84,0,BNPL,0.045743361,0.073644932,0.212394303,1.359766187,2.227675791,0.416264582,5.250208477
QY024,QY024,2033,209.2839037,9.303476667,1250,Calcareous,2.65492,6.694624,0.91,5.299603939,1.305510142,0.421125166,0,0.361700389,12.7021231,12.486187,0.84,0,BNPL,0.045773435,0.07369314,0.212533336,1.360656287,2.229134022,0.416538261,5.249044699
QY024,QY024,2034,209.2839037,9.303476667,1250,Calcareous,2.66524,6.694536,0.91,5.299603939,1.305510142,0.421125166,0,0.363800007,12.7021231,12.486187,0.84,0,BNPL,0.045814503,0.073753448,0.212707266,1.361769802,2.230958269,0.41691198,5.247557465
QY024,QY024,2035,209.2839037,9.303476667,1250,Calcareous,2.67544,6.694448,0.91,5.299603939,1.305510142,0.421125166,0,0.36589903,12.7021231,12.486187,0.84,0,BNPL,0.045857635,0.073816645,0.21288953,1.362936668,2.232869921,0.417304482,5.245998097
QY024,QY024,2036,209.2839037,9.303476667,1250,Calcareous,2.68544,6.69436,0.91,5.299603939,1.305510142,0.421125166,0,0.367997429,12.7021231,12.486187,0.84,0,BNPL,0.045904647,0.073885304,0.213087545,1.364204381,2.234946788,0.417732287,5.24430258
QY024,QY024,2037,209.2839037,9.303476667,1250,Calcareous,2.69528,6.69436,0.91,5.299603939,1.305510142,0.421125166,0,0.37009515,12.7021231,12.486187,0.84,0,BNPL,0.045948445,0.073952836,0.213282309,1.365451274,2.236989546,0.418130847,5.242657127
QY024,QY024,2038,209.2839037,9.303476667,1250,Calcareous,2.705,6.694272,0.91,5.299603939,1.305510142,0.421125166,0,0.372192213,12.7021231,12.486187,0.84,0,BNPL,0.046000385,0.07402841,0.213500267,1.366846658,2.239275573,0.418603507,5.240789082
QY024,QY024,2039,209.2839037,9.303476667,1250,Calcareous,2.71452,6.694272,0.91,5.299603939,1.305510142,0.421125166,0,0.374288528,12.7021231,12.486187,0.84,0,BNPL,0.046049969,0.074104077,0.213718492,1.368243755,2.241564408,0.419054717,5.238940775
QY024,QY024,2040,209.2839037,9.303476667,1250,Calcareous,2.72392,6.694184,0.91,5.299603939,1.305510142,0.421125166,0,0.376384105,12.7021231,12.486187,0.84,0,BNPL,0.04610767,0.07418774,0.213959779,1.369788496,2.244095123,0.419579797,5.236870954
QY024,QY024,2041,209.2839037,9.303476667,1250,Calcareous,2.73316,6.694096,0.91,5.299603939,1.305510142,0.421125166,0,0.378478853,12.7021231,12.486187,0.84,0,BNPL,0.046168223,0.074275404,0.214212605,1.371407109,2.246746863,0.420130833,5.234701304
QY024,QY024,2042,209.2839037,9.303476667,1250,Calcareous,2.74224,6.694096,0.91,5.299603939,1.305510142,0.421125166,0,0.380572734,12.7021231,12.486187,0.84,0,BNPL,0.046225429,0.074361769,0.214461684,1.373001732,2.249359299,0.420651406,5.232586109
QY024,QY024,2043,209.2839037,9.303476667,1250,Calcareous,2.7512,6.694008,0.91,5.299603939,1.305510142,0.421125166,0,0.382665768,12.7021231,12.486187,0.84,0,BNPL,0.046290733,0.074456084,0.214733693,1.374743154,2.252212234,0.421245667,5.230250426
QY024,QY024,2044,209.2839037,9.303476667,1250,Calcareous,2.76,6.69392,0.91,5.299603939,1.305510142,0.421125166,0,0.384757868,12.7021231,12.486187,0.84,0,BNPL,0.046358844,0.074554334,0.215017047,1.37655721,2.255184163,0.421865479,5.227816558
QY024,QY024,2045,209.2839037,9.303476667,1250,Calcareous,2.76868,6.69392,0.91,5.299603939,1.305510142,0.421125166,0,0.386848995,12.7021231,12.486187,0.84,0,BNPL,0.046422641,0.074649928,0.215292744,1.378322251,2.258075792,0.422446034,5.225470962
QY024,QY024,2046,209.2839037,9.303476667,1250,Calcareous,2.77724,6.693832,0.91,5.299603939,1.305510142,0.421125166,0,0.388939183,12.7021231,12.486187,0.84,0,BNPL,0.046494533,0.074753449,0.215591302,1.380233645,2.261207187,0.423100248,5.222905354
QY024,QY024,2047,209.2839037,9.303476667,1250,Calcareous,2.78564,6.693832,0.91,5.299603939,1.305510142,0.421125166,0,0.391028345,12.7021231,12.486187,0.84,0,BNPL,0.046562974,0.074855548,0.215885758,1.382118774,2.264295553,0.423723064,5.220397409
QY024,QY024,2048,209.2839037,9.303476667,1250,Calcareous,2.79396,6.693744,0.91,5.299603939,1.305510142,0.421125166,0,0.393116504,12.7021231,12.486187,0.84,0,BNPL,0.046638617,0.074964294,0.216199387,1.384126651,2.267585017,0.424411411,5.217701185
QY024,QY024,2049,209.2839037,9.303476667,1250,Calcareous,2.80208,6.693656,0.91,5.299603939,1.305510142,0.421125166,0,0.395203585,12.7021231,12.486187,0.84,0,BNPL,0.046717916,0.07507817,0.216527808,1.386229232,2.27102963,0.425133036,5.214876979
QY024,QY024,2050,209.2839037,9.303476667,1250,Calcareous,2.81012,6.693656,0.91,5.299603939,1.305510142,0.421125166,0,0.397289536,12.7021231,12.486187,0.84,0,BNPL,0.046791923,0.075188031,0.216844651,1.388257689,2.274352807,0.425806496,5.212175062
QY031,QY031,2020,89.17338403,7.018336667,1250,Non-calcareous,2.24032,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.458178488,11.00850668,10.82136207,0.84,17244.37771,BNPL,0.199165388,0.219713754,0.633661388,3.515853017,5.75994662,1.81240503,5.85216209
QY031,QY031,2021,89.17338403,7.018336667,1250,Non-calcareous,2.2476,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.460519353,11.00850668,10.82136207,0.84,400.327187,BNPL,0.199345041,0.21990282,0.63420666,3.518878445,5.764903112,1.814039875,5.847501818
QY031,QY031,2022,89.17338403,7.018336667,1250,Non-calcareous,2.2546,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.462858353,11.00850668,10.82136207,0.84,400.327187,BNPL,0.199554728,0.220120979,0.634835838,3.522369422,5.770622305,1.815948024,5.842102691
QY031,QY031,2023,89.17338403,7.018336667,1250,Non-calcareous,2.26136,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.465195194,11.00850668,10.82136207,0.84,400.327187,BNPL,0.199789416,0.220363337,0.635534806,3.526247629,5.776975889,1.818083682,5.836088826
QY031,QY031,2024,89.17338403,7.018336667,1250,Non-calcareous,2.26792,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.46752963,11.00850668,10.82136207,0.84,400.327187,BNPL,0.200044152,0.220625079,0.636289677,3.530436008,5.783837621,1.820401786,5.829582343
QY031,QY031,2025,89.17338403,7.018336667,1250,Non-calcareous,2.27428,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.469861463,11.00850668,10.82136207,0.84,400.327187,BNPL,0.200318776,0.220906041,0.637099981,3.534931955,5.791203234,1.822900863,5.822587319
QY031,QY031,2026,89.17338403,7.018336667,1250,Non-calcareous,2.28048,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.472190498,11.00850668,10.82136207,0.84,400.327187,BNPL,0.200608425,0.221201496,0.637952082,3.539659817,5.79894879,1.825536666,5.815223654
QY031,QY031,2027,89.17338403,7.018336667,1250,Non-calcareous,2.28656,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.474516587,11.00850668,10.82136207,0.84,400.327187,BNPL,0.200908291,0.221506772,0.638832508,3.544544835,5.80695181,1.82826545,5.807609852
QY031,QY031,2028,89.17338403,7.018336667,1250,Non-calcareous,2.29248,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.476839631,11.00850668,10.82136207,0.84,400.327187,BNPL,0.201223026,0.22182638,0.639754268,3.549659197,5.815330559,1.831129536,5.799631404
QY031,QY031,2029,89.17338403,7.018336667,1250,Non-calcareous,2.29828,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.479159484,11.00850668,10.82136207,0.84,400.327187,BNPL,0.201547846,0.222155672,0.640703957,3.55492852,5.823963178,1.834085396,5.791406221
QY031,QY031,2030,89.17338403,7.018336667,1250,Non-calcareous,2.30396,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.481476046,11.00850668,10.82136207,0.84,400.327187,BNPL,0.201882707,0.222494602,0.641681442,3.560352067,5.832848459,1.837132634,5.782935436
QY031,QY031,2031,89.17338403,7.018336667,1250,Non-calcareous,2.30952,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.48378922,11.00850668,10.82136207,0.84,400.327187,BNPL,0.20222757,0.222843128,0.642686601,3.565929164,5.841985298,1.840270891,5.774220081
QY031,QY031,2032,89.17338403,7.018336667,1250,Non-calcareous,2.315,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.486098908,11.00850668,10.82136207,0.84,400.327187,BNPL,0.20257771,0.22319666,0.643706198,3.571586376,5.851253386,1.843457162,5.7653766
QY031,QY031,2033,89.17338403,7.018336667,1250,Non-calcareous,2.32036,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.488405059,11.00850668,10.82136207,0.84,400.327187,BNPL,0.20293781,0.22355974,0.644753334,3.577396376,5.860771785,1.846734068,5.756289693
QY031,QY031,2034,89.17338403,7.018336667,1250,Non-calcareous,2.3256,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.490707575,11.00850668,10.82136207,0.84,400.327187,BNPL,0.20330784,0.223932336,0.645827911,3.583358643,5.870539639,1.850101343,5.746960151
QY031,QY031,2035,89.17338403,7.018336667,1250,Non-calcareous,2.33076,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.493006359,11.00850668,10.82136207,0.84,400.327187,BNPL,0.203683091,0.224309876,0.646916748,3.589400021,5.880437099,1.85351613,5.737503986
QY031,QY031,2036,89.17338403,7.018336667,1250,Non-calcareous,2.33584,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.495301361,11.00850668,10.82136207,0.84,400.327187,BNPL,0.204063565,0.224692359,0.648019841,3.595520503,5.890464154,1.856978446,5.727921188
QY031,QY031,2037,89.17338403,7.018336667,1250,Non-calcareous,2.3408,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.497592529,11.00850668,10.82136207,0.84,400.327187,BNPL,0.204453947,0.225084324,0.649150282,3.601792726,5.900739802,1.860530918,5.718096493
QY031,QY031,2038,89.17338403,7.018336667,1250,Non-calcareous,2.34568,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.499879768,11.00850668,10.82136207,0.84,400.327187,BNPL,0.204849537,0.225481213,0.650294923,3.608143735,5.911144524,1.864130789,5.708145613
QY031,QY031,2039,89.17338403,7.018336667,1250,Non-calcareous,2.35048,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.502163026,11.00850668,10.82136207,0.84,400.327187,BNPL,0.205250342,0.22588303,0.651453774,3.614573589,5.921678416,1.867778115,5.698068433
QY031,QY031,2040,89.17338403,7.018336667,1250,Non-calcareous,2.3552,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.504442253,11.00850668,10.82136207,0.84,400.327187,BNPL,0.205656369,0.226289778,0.652626849,3.621082362,5.932341599,1.871472962,5.687864813
QY031,QY031,2041,89.17338403,7.018336667,1250,Non-calcareous,2.35984,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.506717399,11.00850668,10.82136207,0.84,400.327187,BNPL,0.206067627,0.226701464,0.653814163,3.627670144,5.943134222,1.875215404,5.677534589
QY031,QY031,2042,89.17338403,7.018336667,1250,Non-calcareous,2.36436,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.508988413,11.00850668,10.82136207,0.84,400.327187,BNPL,0.206488805,0.227122627,0.655028813,3.634409593,5.954175317,1.879048123,5.66696242
QY031,QY031,2043,89.17338403,7.018336667,1250,Non-calcareous,2.36884,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.511255198,11.00850668,10.82136207,0.84,400.327187,BNPL,0.206910533,0.22754419,0.656244611,3.641155419,5.965226857,1.88288585,5.656378868
QY031,QY031,2044,89.17338403,7.018336667,1250,Non-calcareous,2.3732,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.51351775,11.00850668,10.82136207,0.84,400.327187,BNPL,0.207342206,0.227975246,0.657487792,3.648053173,5.9765273,1.886814072,5.645552892
QY031,QY031,2045,89.17338403,7.018336667,1250,Non-calcareous,2.37752,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.515775971,11.00850668,10.82136207,0.84,400.327187,BNPL,0.207774452,0.22840672,0.658732176,3.654957602,5.987838679,1.890747509,5.634715026
QY031,QY031,2046,89.17338403,7.018336667,1250,Non-calcareous,2.38172,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.518029857,11.00850668,10.82136207,0.84,400.327187,BNPL,0.208216671,0.228847709,0.660004002,3.662014297,5.999399511,1.894771704,5.623634135
QY031,QY031,2047,89.17338403,7.018336667,1250,Non-calcareous,2.38588,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.52027931,11.00850668,10.82136207,0.84,400.327187,BNPL,0.208659489,0.229289137,0.661277093,3.669078008,6.010971837,1.898801349,5.61254078
QY031,QY031,2048,89.17338403,7.018336667,1250,Non-calcareous,2.38996,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.522524327,11.00850668,10.82136207,0.84,400.327187,BNPL,0.209107625,0.229735568,0.662564615,3.67622179,6.022675342,1.902879384,5.601318963
QY031,QY031,2049,89.17338403,7.018336667,1250,Non-calcareous,2.39396,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.524764854,11.00850668,10.82136207,0.84,400.327187,BNPL,0.209561094,0.230187016,0.663866606,3.68344585,6.034510365,1.907005956,5.589968331
QY031,QY031,2050,89.17338403,7.018336667,1250,Non-calcareous,2.39788,6.05,0.91,5.714715481,1.15037538,0.580553903,3.734775373,0.527000842,11.00850668,10.82136207,0.84,400.327187,BNPL,0.210019915,0.230643495,0.665183105,3.690750408,6.046477266,1.911181222,5.578488506
QY040,QY040,2020,84.58453739,6.649873333,1409.999967,Calcareous,1.413936204,6.703248,0.91,11.55922318,1.105497263,0.380147802,0,0.366932747,7.621273858,7.491712203,0.84,0,BNPL,0.109196193,0.187598006,0.54103856,2.078264609,3.404776352,0.99368536,9.972918276
QY040,QY040,2021,84.58453739,6.649873333,1409.999967,Calcareous,1.417234076,6.702544,0.91,11.55922318,1.105497263,0.380147802,0,0.370469243,7.621273858,7.491712203,0.84,0,BNPL,0.110054302,0.188848335,0.544644546,2.092116106,3.427468962,1.001494144,9.951257995
QY040,QY040,2022,84.58453739,6.649873333,1409.999967,Calcareous,1.420248261,6.70228,0.91,11.55922318,1.105497263,0.380147802,0,0.373998058,7.621273858,7.491712203,0.84,0,BNPL,0.110862732,0.190066077,0.548156553,2.105606605,3.449570157,1.008850858,9.930410782
QY040,QY040,2023,84.58453739,6.649873333,1409.999967,Calcareous,1.423049679,6.702104,0.91,11.55922318,1.105497263,0.380147802,0,0.377519481,7.621273858,7.491712203,0.84,0,BNPL,0.111672719,0.191293754,0.551697213,2.119207164,3.471851661,1.01622174,9.909439341
QY040,QY040,2024,84.58453739,6.649873333,1409.999967,Calcareous,1.425673793,6.702016,0.91,11.55922318,1.105497263,0.380147802,0,0.381033466,7.621273858,7.491712203,0.84,0,BNPL,0.112480567,0.19252597,0.555250963,2.13285801,3.494215549,1.023573158,9.888437077
QY040,QY040,2025,84.58453739,6.649873333,1409.999967,Calcareous,1.428120601,6.702016,0.91,11.55922318,1.105497263,0.380147802,0,0.384540004,7.621273858,7.491712203,0.84,0,BNPL,0.113286284,0.193762927,0.558818386,2.146561374,3.516665478,1.030905186,9.867401684
QY040,QY040,2026,84.58453739,6.649873333,1409.999967,Calcareous,1.430461027,6.701928,0.91,11.55922318,1.105497263,0.380147802,0,0.388039083,7.621273858,7.491712203,0.84,0,BNPL,0.11411282,0.195021082,0.562446944,2.160499576,3.539500135,1.038426661,9.845942007
QY040,QY040,2027,84.58453739,6.649873333,1409.999967,Calcareous,1.43273053,6.701928,0.91,11.55922318,1.105497263,0.380147802,0,0.391530552,7.621273858,7.491712203,0.84,0,BNPL,0.114926124,0.196267378,0.566041302,2.174306402,3.562119562,1.045827728,9.824734115
QY040,QY040,2028,84.58453739,6.649873333,1409.999967,Calcareous,1.434893651,6.70184,0.91,11.55922318,1.105497263,0.380147802,0,0.3950145,7.621273858,7.491712203,0.84,0,BNPL,0.115760842,0.197535601,0.569698896,2.188356137,3.585136941,1.053423661,9.803088447
QY040,QY040,2029,84.58453739,6.649873333,1409.999967,Calcareous,1.43698585,6.70184,0.91,11.55922318,1.105497263,0.380147802,0,0.398490773,7.621273858,7.491712203,0.84,0,BNPL,0.116582441,0.198792279,0.573323196,2.202277981,3.6079448,1.06090021,9.781690054
QY040,QY040,2030,84.58453739,6.649873333,1409.999967,Calcareous,1.439042587,6.701752,0.91,11.55922318,1.105497263,0.380147802,0,0.401959457,7.621273858,7.491712203,0.84,0,BNPL,0.117418297,0.200059976,0.576979274,2.216321895,3.630952643,1.0685065,9.76003985
QY040,QY040,2031,84.58453739,6.649873333,1409.999967,Calcareous,1.441028403,6.701752,0.91,11.55922318,1.105497263,0.380147802,0,0.405420465,7.621273858,7.491712203,0.84,0,BNPL,0.118241077,0.201316356,0.580602712,2.230240427,3.653755076,1.075993799,9.738634019
QY040,QY040,2032,84.58453739,6.649873333,1409.999967,Calcareous,1.442943297,6.701664,0.91,11.55922318,1.105497263,0.380147802,0,0.408873881,7.621273858,7.491712203,0.84,0,BNPL,0.119082477,0.202590152,0.584276382,2.244351912,3.676873619,1.083650537,9.716865796
QY040,QY040,2033,84.58453739,6.649873333,1409.999967,Calcareous,1.44485819,6.701664,0.91,11.55922318,1.105497263,0.380147802,0,0.412319578,7.621273858,7.491712203,0.84,0,BNPL,0.119902986,0.203841084,0.587884109,2.258210095,3.699577183,1.091117174,9.695540976
QY040,QY040,2034,84.58453739,6.649873333,1409.999967,Calcareous,1.446702162,6.701576,0.91,11.55922318,1.105497263,0.380147802,0,0.415757713,7.621273858,7.491712203,0.84,0,BNPL,0.120742564,0.205109965,0.591543601,2.272267122,3.722606509,1.098757332,9.673843791
QY040,QY040,2035,84.58453739,6.649873333,1409.999967,Calcareous,1.448546134,6.701576,0.91,11.55922318,1.105497263,0.380147802,0,0.419188154,7.621273858,7.491712203,0.84,0,BNPL,0.121561164,0.206356035,0.595137307,2.286071446,3.745221837,1.106206597,9.652590202
QY040,QY040,2036,84.58453739,6.649873333,1409.999967,Calcareous,1.450319183,6.701488,0.91,11.55922318,1.105497263,0.380147802,0,0.422611059,7.621273858,7.491712203,0.84,0,BNPL,0.122399278,0.207620578,0.598784288,2.300080414,3.768172428,1.113833426,9.630954405
QY040,QY040,2037,84.58453739,6.649873333,1409.999967,Calcareous,1.452056772,6.701488,0.91,11.55922318,1.105497263,0.380147802,0,0.426026291,7.621273858,7.491712203,0.84,0,BNPL,0.123220356,0.208868376,0.602382976,2.313903877,3.790819112,1.121305236,9.609659132
QY040,QY040,2038,84.58453739,6.649873333,1409.999967,Calcareous,1.453794361,6.7014,0.91,11.55922318,1.105497263,0.380147802,0,0.429433972,7.621273858,7.491712203,0.84,0,BNPL,0.124053311,0.210123107,0.606001661,2.32780415,3.81359163,1.12888513,9.588178965
QY040,QY040,2039,84.58453739,6.649873333,1409.999967,Calcareous,1.455496488,6.7014,0.91,11.55922318,1.105497263,0.380147802,0,0.432834035,7.621273858,7.491712203,0.84,0,BNPL,0.124869149,0.211361151,0.609572218,2.341519553,3.836061282,1.136309257,9.567039434
QY040,QY040,2040,84.58453739,6.649873333,1409.999967,Calcareous,1.457163155,6.701312,0.91,11.55922318,1.105497263,0.380147802,0,0.436226602,7.621273858,7.491712203,0.84,0,BNPL,0.125701278,0.212612584,0.61318139,2.355383289,3.858773943,1.143881626,9.54560333
QY040,QY040,2041,84.58453739,6.649873333,1409.999967,Calcareous,1.458794361,6.701312,0.91,11.55922318,1.105497263,0.380147802,0,0.439611568,7.621273858,7.491712203,0.84,0,BNPL,0.126516237,0.213847422,0.616742701,2.369063176,3.88118541,1.151297761,9.524507307
QY040,QY040,2042,84.58453739,6.649873333,1409.999967,Calcareous,1.460390105,6.701312,0.91,11.55922318,1.105497263,0.380147802,0,0.442989053,7.621273858,7.491712203,0.84,0,BNPL,0.127330847,0.215080838,0.620299912,2.382727313,3.903571071,1.158710704,9.503430228
QY040,QY040,2043,84.58453739,6.649873333,1409.999967,Calcareous,1.46198585,6.701224,0.91,11.55922318,1.105497263,0.380147802,0,0.446359064,7.621273858,7.491712203,0.84,0,BNPL,0.128158161,0.216322112,0.623879786,2.396478507,3.926099358,1.166239263,9.482150475
QY040,QY040,2044,84.58453739,6.649873333,1409.999967,Calcareous,1.463546134,6.701224,0.91,11.55922318,1.105497263,0.380147802,0,0.449721529,7.621273858,7.491712203,0.84,0,BNPL,0.128968193,0.217546879,0.627412052,2.410046826,3.948328044,1.173610554,9.461210865
QY040,QY040,2045,84.58453739,6.649873333,1409.999967,Calcareous,1.465070957,6.701136,0.91,11.55922318,1.105497263,0.380147802,0,0.453076568,7.621273858,7.491712203,0.84,0,BNPL,0.129795445,0.218786087,0.630985968,2.42377513,3.97081883,1.181138547,9.439954568
QY040,QY040,2046,84.58453739,6.649873333,1409.999967,Calcareous,1.466595779,6.701136,0.91,11.55922318,1.105497263,0.380147802,0,0.45642407,7.621273858,7.491712203,0.84,0,BNPL,0.130601126,0.22000259,0.634494399,2.437251893,3.992897522,1.188470249,9.419146103
QY040,QY040,2047,84.58453739,6.649873333,1409.999967,Calcareous,1.468085141,6.701048,0.91,11.55922318,1.105497263,0.380147802,0,0.459764193,7.621273858,7.491712203,0.84,0,BNPL,0.131424374,0.221233918,0.63804559,2.450892906,4.015245301,1.195961803,9.398013535
QY040,QY040,2048,84.58453739,6.649873333,1409.999967,Calcareous,1.469539042,6.701048,0.91,11.55922318,1.105497263,0.380147802,0,0.463096822,7.621273858,7.491712203,0.84,0,BNPL,0.132230191,0.222448852,0.641549498,2.464352295,4.037295529,1.20329474,9.377221211
QY040,QY040,2049,84.58453739,6.649873333,1409.999967,Calcareous,1.470992943,6.701048,0.91,11.55922318,1.105497263,0.380147802,0,0.466422077,7.621273858,7.491712203,0.84,0,BNPL,0.133031861,0.223656807,0.645033278,2.477734365,4.059219088,1.210589934,9.356543945
QY040,QY040,2050,84.58453739,6.649873333,1409.999967,Calcareous,1.472411382,6.70096,0.91,11.55922318,1.105497263,0.380147802,0,0.469740001,7.621273858,7.491712203,0.84,0,BNPL,0.133851626,0.224880175,0.648561508,2.491287182,4.081422378,1.218049799,9.335531264
QY049,QY049,2020,265.631325,15.96775333,1230.000019,Calcareous,3.217886129,6.690752,0.91,5.395667553,1.107919554,0.547320005,0,0.376025605,10.16169848,9.988949603,0.84,0,BNPL,0.035662013,0.045364835,0.130833613,0.670086231,1.097787906,0.324524318,6.056296562
QY049,QY049,2021,265.631325,15.96775333,1230.000019,Calcareous,3.215040601,6.693304,0.91,5.395667553,1.107919554,0.547320005,0,0.378487514,10.16169848,9.988949603,0.84,0,BNPL,0.035805978,0.045591818,0.131488239,0.673439009,1.10328069,0.325834398,6.051633705
QY049,QY049,2022,265.631325,15.96775333,1230.000019,Calcareous,3.211869869,6.694096,0.91,5.395667553,1.107919554,0.547320005,0,0.380947527,10.16169848,9.988949603,0.84,0,BNPL,0.036049981,0.045888502,0.132343884,0.67782134,1.110460169,0.328054831,6.045030941
QY049,QY049,2023,265.631325,15.96775333,1230.000019,Calcareous,3.208495885,6.69436,0.91,5.395667553,1.107919554,0.547320005,0,0.383404857,10.16169848,9.988949603,0.84,0,BNPL,0.036326092,0.04620821,0.133265934,0.682543774,1.118196831,0.330567438,6.0377959
QY049,QY049,2024,265.631325,15.96775333,1230.000019,Calcareous,3.2049593,6.694536,0.91,5.395667553,1.107919554,0.547320005,0,0.385859246,10.16169848,9.988949603,0.84,0,BNPL,0.03660992,0.046534208,0.134206122,0.687359102,1.12608568,0.333150269,6.030397741
QY049,QY049,2025,265.631325,15.96775333,1230.000019,Calcareous,3.201300763,6.694624,0.91,5.395667553,1.107919554,0.547320005,0,0.388310627,10.16169848,9.988949603,0.84,0,BNPL,0.036901011,0.046865925,0.135162804,0.692258906,1.134112924,0.335799201,6.022849005
QY049,QY049,2026,265.631325,15.96775333,1230.000019,Calcareous,3.197601576,6.6948,0.91,5.395667553,1.107919554,0.547320005,0,0.390758939,10.16169848,9.988949603,0.84,0,BNPL,0.037188314,0.047195368,0.136112928,0.69712513,1.142085153,0.338413662,6.015368321
QY049,QY049,2027,265.631325,15.96775333,1230.000019,Calcareous,3.193861739,6.6948,0.91,5.395667553,1.107919554,0.547320005,0,0.393204211,10.16169848,9.988949603,0.84,0,BNPL,0.037486772,0.047532603,0.137085524,0.702106442,1.15024593,0.341129628,6.007671042
QY049,QY049,2028,265.631325,15.96775333,1230.000019,Calcareous,3.190121902,6.694888,0.91,5.395667553,1.107919554,0.547320005,0,0.395646354,10.16169848,9.988949603,0.84,0,BNPL,0.037780829,0.047866878,0.138049585,0.707044043,1.158335096,0.343805543,6.000057527
QY049,QY049,2029,265.631325,15.96775333,1230.000019,Calcareous,3.186341414,6.694976,0.91,5.395667553,1.107919554,0.547320005,0,0.398085401,10.16169848,9.988949603,0.84,0,BNPL,0.038076114,0.048202274,0.139016877,0.71199819,1.166451369,0.346492638,5.992416284
QY049,QY049,2030,265.631325,15.96775333,1230.000019,Calcareous,3.182601577,6.695064,0.91,5.395667553,1.107919554,0.547320005,0,0.400521343,10.16169848,9.988949603,0.84,0,BNPL,0.038371332,0.048537346,0.139983236,0.716947558,1.174559813,0.349179125,5.984780429
QY049,QY049,2031,265.631325,15.96775333,1230.000019,Calcareous,3.17890239,6.695064,0.91,5.395667553,1.107919554,0.547320005,0,0.40295418,10.16169848,9.988949603,0.84,0,BNPL,0.03867164,0.048875547,0.140958616,0.721943128,1.182743949,0.351911924,5.97705206
QY049,QY049,2032,265.631325,15.96775333,1230.000019,Calcareous,3.175243853,6.695152,0.91,5.395667553,1.107919554,0.547320005,0,0.405383876,10.16169848,9.988949603,0.84,0,BNPL,0.038966714,0.049209947,0.141923037,0.726882573,1.190836134,0.354597099,5.96942744
QY049,QY049,2033,265.631325,15.96775333,1230.000019,Calcareous,3.171585317,6.69524,0.91,5.395667553,1.107919554,0.547320005,0,0.407810473,10.16169848,9.988949603,0.84,0,BNPL,0.039262349,0.049544729,0.142888559,0.731827654,1.198937555,0.35728738,5.961792078
QY049,QY049,2034,265.631325,15.96775333,1230.000019,Calcareous,3.168008081,6.69524,0.91,5.395667553,1.107919554,0.547320005,0,0.410233966,10.16169848,9.988949603,0.84,0,BNPL,0.039562478,0.049881922,0.143861034,0.736808346,1.207097317,0.360018545,5.95408022
QY049,QY049,2035,265.631325,15.96775333,1230.000019,Calcareous,3.164430845,6.695328,0.91,5.395667553,1.107919554,0.547320005,0,0.412654323,10.16169848,9.988949603,0.84,0,BNPL,0.039857892,0.05021596,0.144824411,0.741742444,1.215180743,0.362706819,5.946457849
QY049,QY049,2036,265.631325,15.96775333,1230.000019,Calcareous,3.16093491,6.695328,0.91,5.395667553,1.107919554,0.547320005,0,0.415071583,10.16169848,9.988949603,0.84,0,BNPL,0.040157836,0.050552415,0.145794758,0.74671224,1.223322654,0.365436309,5.938758563
