site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,soilCd,PS,dep,irr,fer,man,rice_yield,straw_yield,straw_recy
QY200,QY200,1986,220,21.62211461,1379.999995,Calcareous,1.62663044,6.70492,0.242536185,1.48,14.25269094,1.131679777,0.107877342,0,6.705969161,6.591967685,0.3185
QY200,QY200,1987,220,21.24422922,1379.999995,Calcareous,1.610833339,6.704656,0.247398382,1.53,14.25269094,1.131679777,0.128006705,0,6.085846342,5.982386954,0.337
QY200,QY200,1988,220,20.86634382,1379.999995,Calcareous,1.592789861,6.701224,0.252282038,1.2,14.25269094,1.131679777,0.132467964,0,6.128978308,6.024785677,0.3555
QY200,QY200,1989,220,20.48845843,1379.999995,Calcareous,1.576268121,6.700256,0.257208746,1.2,14.25269094,1.131679777,0.148558243,0,6.128560717,6.024375185,0.374
QY200,QY200,1990,220,20.11057304,1379.999995,Calcareous,1.560398556,6.70316,0.262122212,1.47,14.25269094,1.131679777,0.164818705,0,6,5.898,0.3925
QY200,QY200,1991,220,19.73268765,1379.999995,Calcareous,1.545434788,6.700784,0.266977794,1.48,16.32322913,1.131679777,0.171340374,0,5.912666339,5.812151012,0.411
QY200,QY200,1992,220,19.35480225,1379.999995,Calcareous,1.530833339,6.700696,0.272569283,1.53,18.39376731,1.131679777,0.176219604,0,6.256343463,6.149985624,0.4295
QY200,QY200,1993,220,18.97691686,1379.999995,Calcareous,1.51586957,6.69788,0.278852584,1.2,20.4643055,1.131679777,0.184545689,0,6.256343463,6.149985624,0.448
QY200,QY200,1994,220,18.59903147,1379.999995,Calcareous,1.50105073,6.70712,0.285942022,1.95,22.53484369,1.131679777,0.181433931,0,6.205155346,6.099667706,0.4665
QY200,QY200,1995,220,18.22114608,1379.999995,Calcareous,1.491231889,6.697088,0.293583091,0.89,24.60538188,1.131679777,0.210961499,0,6.167083457,6.062243038,0.485
QY200,QY200,1996,220,17.84326069,1379.999995,Calcareous,1.483478266,6.700784,0.302221412,1.47,26.67592006,1.131679777,0.209966155,0,6.04527606,5.942506367,0.5035
QY200,QY200,1997,220,17.46537529,1379.999995,Calcareous,1.474637686,6.70492,0.31144426,1.98,28.74645825,1.131679777,0.202799708,0,6.200241006,6.094836908,0.522
QY200,QY200,1998,220,17.0874899,1379.999995,Calcareous,1.466376817,6.704304,0.321234767,1.33,30.81699644,1.131679777,0.213659337,0,6.332252168,6.224603881,0.5405
QY200,QY200,1999,220,16.70960451,1379.999995,Calcareous,1.465000005,6.699376,0.331920751,1,32.88753463,1.131679777,0.217074871,0,6.303804676,6.196639996,0.559
QY200,QY200,2000,220,16.33171912,1379.999995,Calcareous,1.464927541,6.698936,0.343426298,1.41,34.95807281,1.131679777,0.221105886,0,6.268423223,6.161860028,0.5775
QY200,QY200,2001,220,15.95383373,1379.999995,Calcareous,1.455144933,6.697616,0.355532169,1.14,37.028611,1.131679777,0.225692837,0,6.220155841,6.114413192,0.596
QY200,QY200,2002,220,15.57594833,1379.999995,Calcareous,1.445144933,6.709056,0.368454859,2.09,39.09914919,1.131679777,0.21683878,0,6.238459166,6.132405361,0.6145
QY200,QY200,2003,220,15.19806294,1379.999995,Calcareous,1.436884063,6.68644,0.381775122,0.85,41.16968738,1.131679777,0.263031474,0,6.489139401,6.378824032,0.633
QY200,QY200,2004,220,14.82017755,1379.999995,Calcareous,1.429891309,6.703336,0.396208602,1.31,43.24022556,1.131679777,0.288297774,0,6.993599797,6.8747086,0.6515
QY200,QY200,2005,220,14.44229216,1379.999995,Calcareous,1.423442034,6.695856,0.41115852,1.31,45.31076375,1.131679777,0.315354031,0,6.55928674,6.447778865,0.67
QY200,QY200,2006,220,14.06440676,1379.999995,Calcareous,1.417536237,6.705624,0.426863417,1.55,47.38130194,1.131679777,0.315135832,0,5.952330494,5.851140875,0.6885
QY200,QY200,2007,220,13.68652137,1379.999995,Calcareous,1.409855077,6.702984,0.443257277,1.18,49.45184013,1.131679777,0.320605183,0,5.872969763,5.773129277,0.707
QY200,QY200,2008,220,13.30863598,1379.999995,Calcareous,1.401340585,6.699464,0.460524321,1.11,51.52237831,1.131679777,0.325236876,0,5.811294975,5.712502961,0.7255
QY200,QY200,2009,220,12.93075059,1379.999995,Calcareous,1.396268121,6.696208,0.478536103,0.95,53.5929165,1.131679777,0.334516662,0,5.48606942,5.39280624,0.744
QY200,QY200,2010,220,12.5528652,1379.999995,Calcareous,1.391376816,6.694888,0.497370955,0.91,53.5929165,1.131679777,0.339263427,0,5.133626375,5.046354726,0.7625
QY200,QY200,2011,220,12.1749798,1379.999995,Calcareous,1.387318845,6.675,0.516233229,0.6,49.62307083,1.131679777,0.352059627,0,5.21633763,5.12765989,0.781
QY200,QY200,2012,220,11.79709441,1379.999995,Calcareous,1.383152179,6.684944,0.533763624,0.98,45.65322517,1.131679777,0.360985076,0,5.304603702,5.214425439,0.7995
QY200,QY200,2013,220,11.41920902,1379.999995,Calcareous,1.373876816,6.669456,0.549620915,0.43,41.6833795,1.131679777,0.366994411,0,5.314365201,5.224020992,0.818
QY200,QY200,2014,220,11.04132363,1379.999995,Calcareous,1.369311599,6.699904,0.56432144,1.16,37.71353383,1.131679777,0.388912014,0,5.29053086,5.200591836,0.8365
QY200,QY200,2015,220,10.66343824,1379.999995,Calcareous,1.365471019,6.692688,0.577172663,0.93,33.74368817,1.131679777,0.438026167,0,5.290997689,5.201050728,0.84
QY200,QY200,2016,220,10.28555284,1379.999995,Calcareous,1.360181164,6.697352,0.588691439,1.24,29.7738425,1.131679777,0.447067264,0,5.291487815,5.201532522,0.84
QY200,QY200,2017,220,9.907667451,1379.999995,Calcareous,1.353913048,6.694008,0.598546113,0.95,25.80399683,1.131679777,0.424531186,0,5.47215552,5.379128877,0.84
QY200,QY200,2018,220,9.529782059,1379.999995,Calcareous,1.357717396,6.693744,0.607066489,0.93,21.83415117,1.131679777,0.436527765,0,5.196148346,5.107813825,0.84
QY200,QY200,2019,220,9.151896667,1379.999995,Calcareous,1.349275367,6.692424,0.614165894,0.91,17.8643055,1.131679777,0.436028241,0,5.080849239,4.994474802,0.84
QY207,QY207,1985,170.5272497,21,1379.999995,Non-calcareous,2.600833342,6.281024,0.135285851,1.47,5.680344367,1.310014751,0.24995335,1.517376395,15.73710834,15.4695775,0.3
QY207,QY207,1986,170.5272497,20.72735142,1379.999995,Non-calcareous,2.579746386,6.182904,0.137846608,1.48,5.680344367,1.310014751,0.261392656,1.566658838,16.7649229,16.47991921,0.3185
QY207,QY207,1987,170.5272497,20.45470284,1379.999995,Non-calcareous,2.565905806,6.109952,0.140316905,1.53,5.680344367,1.310014751,0.312024979,1.706112375,15.21461585,14.95596738,0.337
QY207,QY207,1988,170.5272497,20.18205426,1379.999995,Non-calcareous,2.546014502,6.07572,0.142833626,1.2,5.680344367,1.310014751,0.321396768,1.816406809,15.32244577,15.06196419,0.3555
QY207,QY207,1989,170.5272497,19.90940569,1379.999995,Non-calcareous,2.529420299,6.039728,0.145400996,1.2,5.680344367,1.310014751,0.363454968,1.819496278,15.32140179,15.06093796,0.374
QY207,QY207,1990,170.5272497,19.63675711,1379.999995,Non-calcareous,2.514094212,5.995816,0.147943552,1.47,5.680344367,1.310014751,0.405917464,1.82263854,15,14.745,0.3925
QY207,QY207,1991,170.5272497,19.36410853,1379.999995,Non-calcareous,2.500362327,5.955864,0.150417446,1.48,6.03641324,1.310014751,0.421516033,1.731983108,14.78166585,14.53037753,0.411
QY207,QY207,1992,170.5272497,19.09145995,1379.999995,Non-calcareous,2.487065226,5.915296,0.15294915,1.53,6.392482114,1.310014751,0.434235034,1.64290914,15.64085866,15.37496406,0.4295
QY207,QY207,1993,170.5272497,18.81881137,1379.999995,Non-calcareous,2.472681168,5.906232,0.155479882,1.2,6.748550987,1.310014751,0.453766605,1.832687741,15.64085866,15.37496406,0.448
QY207,QY207,1994,170.5272497,18.54616279,1379.999995,Non-calcareous,2.458188414,5.89708,0.1582653,1.95,7.10461986,1.310014751,0.444383061,1.876324745,15.51288837,15.24916926,0.4665
QY207,QY207,1995,170.5272497,18.27351422,1379.999995,Non-calcareous,2.455760878,5.839616,0.160995822,0.89,7.460688734,1.310014751,0.520377952,1.935676406,15.41770864,15.1556076,0.485
QY207,QY207,1996,170.5272497,18.00086564,1379.999995,Non-calcareous,2.458260878,5.84912,0.164093666,1.47,7.816757607,1.310014751,0.512726424,2.064806409,15.11319015,14.85626592,0.5035
QY207,QY207,1997,170.5272497,17.72821706,1379.999995,Non-calcareous,2.4577174,5.839704,0.167222902,1.98,8.172826481,1.310014751,0.491434579,2.273681188,15.50060251,15.23709227,0.522
QY207,QY207,1998,170.5272497,17.45556848,1379.999995,Non-calcareous,2.458260878,5.774584,0.170367893,1.33,8.528895354,1.310014751,0.51522602,2.440893682,15.83063042,15.5615097,0.5405
QY207,QY207,1999,170.5272497,17.1829199,1379.999995,Non-calcareous,2.475688414,5.781008,0.173783874,1,8.884964227,1.310014751,0.524757136,2.634593997,15.75951169,15.49159999,0.559
QY207,QY207,2000,170.5272497,16.91027132,1379.999995,Non-calcareous,2.496050733,5.771592,0.177505692,1.41,9.241033101,1.310014751,0.538710363,2.705264933,15.67105806,15.40465007,0.5775
QY207,QY207,2001,170.5272497,16.63762275,1379.999995,Non-calcareous,2.491702907,5.737624,0.18124554,1.14,9.597101974,1.310014751,0.545118748,2.788718743,15.5503896,15.28603298,0.596
QY207,QY207,2002,170.5272497,16.36497417,1379.999995,Non-calcareous,2.486340588,5.767104,0.185198248,2.09,9.953170847,1.310014751,0.528924558,2.7908733,15.59614792,15.3310134,0.6145
QY207,QY207,2003,170.5272497,16.09232559,1379.999995,Non-calcareous,2.485000009,5.628504,0.188970356,0.85,10.30923972,1.310014751,0.647522551,2.817115083,16.2228485,15.94706008,0.633
QY207,QY207,2004,170.5272497,15.81967701,1379.999995,Non-calcareous,2.486521748,5.68192,0.193132321,1.31,10.66530859,1.310014751,0.710589196,2.936646395,17.48399949,17.1867715,0.6515
QY207,QY207,2005,170.5272497,15.54702843,1379.999995,Non-calcareous,2.489202907,5.648304,0.197286761,1.31,11.02137747,1.310014751,0.781207211,3.06464085,16.39821685,16.11944716,0.67
QY207,QY207,2006,170.5272497,15.27437985,1379.999995,Non-calcareous,2.492789864,5.659832,0.201634093,1.55,11.37744634,1.310014751,0.782611393,3.184417696,14.88082623,14.62785219,0.6885
QY207,QY207,2007,170.5272497,15.00173127,1379.999995,Non-calcareous,2.491702907,5.613808,0.206138729,1.18,11.73351521,1.310014751,0.793931091,3.268315288,14.68242441,14.43282319,0.707
QY207,QY207,2008,170.5272497,14.7290827,1379.999995,Non-calcareous,2.487500009,5.605888,0.210897677,1.11,12.08958409,1.310014751,0.805420444,2.698172251,14.52823744,14.2812574,0.7255
QY207,QY207,2009,170.5272497,14.45643412,1379.999995,Non-calcareous,2.492028994,5.57148,0.215596512,0.95,12.44565296,1.310014751,0.827940475,2.767559926,13.71517355,13.4820156,0.744
QY207,QY207,2010,170.5272497,14.18378554,1379.999995,Non-calcareous,2.496702907,5.588552,0.220520898,0.91,12.44565296,1.310014751,0.839360525,2.83927268,12.83406594,12.61588682,0.7625
QY207,QY207,2011,170.5272497,13.91113696,1379.999995,Non-calcareous,2.503079719,5.507944,0.225564061,0.6,11.52375274,1.310014751,0.868212734,2.794201871,13.04084408,12.81914973,0.781
QY207,QY207,2012,170.5272497,13.63848838,1379.999995,Non-calcareous,2.508985516,5.548072,0.230319413,0.98,10.60185252,1.310014751,0.888627714,2.838064769,13.26150926,13.0360636,0.7995
QY207,QY207,2013,170.5272497,13.3658398,1379.999995,Non-calcareous,2.501811603,5.425664,0.234567519,0.43,9.679952303,1.310014751,0.903966647,2.805509054,13.285913,13.06005248,0.818
QY207,QY207,2014,170.5272497,13.09319123,1379.999995,Non-calcareous,2.506050733,5.573152,0.238666323,1.16,8.758052084,1.310014751,0.956511287,2.8,13.22632715,13.00147959,0.8365
QY207,QY207,2015,170.5272497,12.82054265,1379.999995,Non-calcareous,2.511630443,5.509792,0.242173818,0.93,7.836151864,1.310014751,1.10836955,2.552038474,13.22749422,13.00262682,0.84
QY207,QY207,2016,170.5272497,12.54789407,1379.999995,Non-calcareous,2.513442038,5.532848,0.245327607,1.24,6.914251645,1.310014751,1.131929029,2.570729909,13.22871954,13.0038313,0.84
QY207,QY207,2017,170.5272497,12.27524549,1379.999995,Non-calcareous,2.512572472,5.50416,0.247969064,0.95,5.992351426,1.310014751,1.065249693,2.559837174,13.6803888,13.44782219,0.84
QY207,QY207,2018,170.5272497,12.00259691,1379.999995,Non-calcareous,2.536449284,5.487,0.250331218,0.93,5.070451206,1.310014751,1.101813948,2.378010871,12.99037087,12.76953456,0.84
QY207,QY207,2019,170.5272497,11.72994833,1379.999995,Non-calcareous,2.529420299,5.477408,0.252308642,0.91,4.148550987,1.310014751,1.09962853,2.248896999,12.7021231,12.486187,0.84
QY208,QY208,1985,152.9467681,21,1379.999995,Calcareous,3.03750001,6.693568,0.221960285,1.47,4.766155594,1.32196822,0.724326821,13.4396195,11.54054611,11.34435683,0.3
QY208,QY208,1986,152.9467681,20.6117177,1379.999995,Calcareous,3.006666677,6.689432,0.228784841,1.48,4.766155594,1.32196822,0.775058907,13.87612114,12.2942768,12.08527409,0.3185
QY208,QY208,1987,152.9467681,20.22343539,1379.999995,Calcareous,2.981195662,6.68688,0.23573829,1.53,4.766155594,1.32196822,0.925126886,15.11128104,11.15738496,10.96770942,0.337
QY208,QY208,1988,152.9467681,19.83515309,1379.999995,Calcareous,2.951231894,6.68028,0.243211392,1.2,4.766155594,1.32196822,0.938566527,16.08817459,11.23646023,11.04544041,0.3555
QY208,QY208,1989,152.9467681,19.44687078,1379.999995,Calcareous,2.923297112,6.677376,0.251048039,1.2,4.766155594,1.32196822,1.067273972,16.11553846,11.23569465,11.04468784,0.374
QY208,QY208,1990,152.9467681,19.05858848,1379.999995,Calcareous,2.896231894,6.6816,0.258921077,1.47,4.766155594,1.32196822,1.197246019,16.14336993,11,10.813,0.3925
QY208,QY208,1991,152.9467681,18.67030618,1379.999995,Calcareous,2.87000001,6.678784,0.266818524,1.48,4.939386713,1.32196822,1.235319,15.34042181,10.83988829,10.65561019,0.411
QY208,QY208,1992,152.9467681,18.28202387,1379.999995,Calcareous,2.844021749,6.677728,0.274486469,1.53,5.112617832,1.32196822,1.270024537,14.55148095,11.46996302,11.27497364,0.4295
QY208,QY208,1993,152.9467681,17.89374157,1379.999995,Calcareous,2.818586966,6.671832,0.281892307,1.2,5.285848951,1.32196822,1.324303343,16.23237714,11.46996302,11.27497364,0.448
QY208,QY208,1994,152.9467681,17.50545926,1379.999995,Calcareous,2.793007256,6.690224,0.290003938,1.95,5.45908007,1.32196822,1.28539108,16.61887631,11.37611814,11.18272413,0.4665
QY208,QY208,1995,152.9467681,17.11717696,1379.999995,Calcareous,2.776630444,6.658896,0.298215816,0.89,5.632311189,1.32196822,1.533878935,17.14456245,11.30631967,11.11411224,0.485
QY208,QY208,1996,152.9467681,16.72889466,1379.999995,Calcareous,2.764456531,6.675616,0.306859462,1.47,5.805542308,1.32196822,1.478071245,18.28828534,11.08300611,10.89459501,0.5035
QY208,QY208,1997,152.9467681,16.34061235,1379.999995,Calcareous,2.750869575,6.685912,0.315891876,1.98,5.978773427,1.32196822,1.397399841,20.13831909,11.36710851,11.17386767,0.522
QY208,QY208,1998,152.9467681,15.95233005,1379.999995,Calcareous,2.738405807,6.674296,0.325538828,1.33,6.152004545,1.32196822,1.450457256,21.61934404,11.60912897,11.41177378,0.5405
QY208,QY208,1999,152.9467681,15.56404775,1379.999995,Calcareous,2.738876821,6.66444,0.335849637,1,6.325235664,1.32196822,1.481794216,23.3349754,11.55697524,11.36050666,0.559
QY208,QY208,2000,152.9467681,15.17576544,1379.999995,Calcareous,2.741304357,6.67016,0.346879464,1.41,6.498466783,1.32196822,1.554098638,23.96091797,11.49210924,11.29674338,0.5775
QY208,QY208,2001,152.9467681,14.78748314,1379.999995,Calcareous,2.725833343,6.662944,0.35815725,1.14,6.671697902,1.32196822,1.546508985,24.70008029,11.40361904,11.20975752,0.596
QY208,QY208,2002,152.9467681,14.39920083,1379.999995,Calcareous,2.709492763,6.688992,0.36978774,2.09,6.844929021,1.32196822,1.524278722,24.71916351,11.43717514,11.24274316,0.6145
QY208,QY208,2003,152.9467681,14.01091853,1379.999995,Calcareous,2.696304357,6.635488,0.38132999,0.85,7.01816014,1.32196822,1.893890338,24.95159073,11.89675557,11.69451072,0.633
QY208,QY208,2004,152.9467681,13.62263623,1379.999995,Calcareous,2.685833343,6.6662,0.393262968,1.31,7.191391259,1.32196822,2.097382102,26.01029664,12.82159963,12.60363243,0.6515
QY208,QY208,2005,152.9467681,13.23435392,1379.999995,Calcareous,2.67655798,6.65432,0.405589302,1.31,7.364622378,1.32196822,2.328822566,27.14396182,12.02535902,11.82092792,0.67
QY208,QY208,2006,152.9467681,12.84607162,1379.999995,Calcareous,2.668297111,6.669808,0.418485941,1.55,7.537853496,1.32196822,2.340332393,28.20484245,10.9126059,10.7270916,0.6885
QY208,QY208,2007,152.9467681,12.45778931,1379.999995,Calcareous,2.656702908,6.657664,0.43184647,1.18,7.711084615,1.32196822,2.363018722,28.94793541,10.76711123,10.58407034,0.707
QY208,QY208,2008,152.9467681,12.06950701,1379.999995,Calcareous,2.640036241,6.651328,0.445595896,1.11,7.884315734,1.32196822,2.396083991,23.89809708,10.65404079,10.47292209,0.7255
QY208,QY208,2009,152.9467681,11.68122471,1379.999995,Calcareous,2.63173914,6.64068,0.457586062,0.95,8.057546853,1.32196822,2.459894952,24.51267363,10.05779394,9.886811439,0.744
QY208,QY208,2010,152.9467681,11.2929424,1379.999995,Calcareous,2.624021748,6.637336,0.469929382,0.91,8.057546853,1.32196822,2.491619092,25.14784374,9.411648354,9.251650332,0.7625
QY208,QY208,2011,152.9467681,10.9046601,1379.999995,Calcareous,2.617391313,6.593952,0.482547985,0.6,7.460691531,1.32196822,2.566327644,24.74864514,9.563285655,9.400709799,0.781
QY208,QY208,2012,152.9467681,10.51637779,1379.999995,Calcareous,2.610905806,6.624048,0.494853447,0.98,6.863836208,1.32196822,2.61855508,25.1371451,9.725106788,9.559779972,0.7995
QY208,QY208,2013,152.9467681,10.12809549,1379.999995,Calcareous,2.594782618,6.566936,0.507011195,0.43,6.266980886,1.32196822,2.666460333,24.84879448,9.743002868,9.577371819,0.818
QY208,QY208,2014,152.9467681,9.739813186,1379.999995,Calcareous,2.587355081,6.643584,0.518955638,1.16,5.670125563,1.32196822,2.811663898,24.8,9.699306577,9.534418365,0.8365
QY208,QY208,2015,152.9467681,9.351530882,1379.999995,Calcareous,2.579927545,6.6222,0.530578481,0.93,5.073270241,1.32196822,3.42344824,22.60376934,9.70016243,9.535259668,0.84
QY208,QY208,2016,152.9467681,8.963248578,1379.999995,Calcareous,2.570688415,6.636544,0.54142475,1.24,4.476414918,1.32196822,3.501014385,22.76932205,9.701060994,9.536142957,0.84
QY208,QY208,2017,152.9467681,8.574966275,1379.999995,Calcareous,2.559673922,6.623696,0.552040626,0.95,3.879559596,1.32196822,3.244118173,22.67284355,10.03228512,9.861736274,0.84
QY208,QY208,2018,152.9467681,8.186683971,1379.999995,Calcareous,2.566268125,6.62044,0.562323836,0.93,3.282704273,1.32196822,3.389400777,21.062382,9.526271968,9.364325345,0.84
QY208,QY208,2019,152.9467681,7.798401667,1379.999995,Calcareous,2.5502174,6.616568,0.571865945,0.91,2.685848951,1.32196822,3.378050491,19.91880199,9.314890271,9.156537136,0.84
QY222,QY222,1985,184.0697085,21,1379.999995,Non-calcareous,1.289384062,6.393928,0.183700131,1.47,5.691935981,1.351477982,0.313712792,1.517376395,15.73710834,15.4695775,0.3
QY222,QY222,1986,184.0697085,20.78497902,1379.999995,Non-calcareous,1.289565222,6.29044,0.185286418,1.48,5.691935981,1.351477982,0.334214273,1.566658838,16.7649229,16.47991921,0.3185
QY222,QY222,1987,184.0697085,20.56995804,1379.999995,Non-calcareous,1.296811599,6.2152,0.186619231,1.53,5.691935981,1.351477982,0.404996848,1.706112375,15.21461585,14.95596738,0.337
QY222,QY222,1988,184.0697085,20.35493706,1379.999995,Non-calcareous,1.297753628,6.165392,0.187993452,1.2,5.691935981,1.351477982,0.415605384,1.816406809,15.32244577,15.06196419,0.3555
QY222,QY222,1989,184.0697085,20.13991608,1379.999995,Non-calcareous,1.301702903,6.120512,0.189456665,1.2,5.691935981,1.351477982,0.478429187,1.819496278,15.32140179,15.06093796,0.374
QY222,QY222,1990,184.0697085,19.9248951,1379.999995,Non-calcareous,1.306521744,6.07836,0.190857987,1.47,5.691935981,1.351477982,0.541728626,1.82263854,15,14.745,0.3925
QY222,QY222,1991,184.0697085,19.70987412,1379.999995,Non-calcareous,1.312644932,6.035504,0.192099324,1.48,6.050323177,1.351477982,0.562888704,1.731983108,14.78166585,14.53037753,0.411
QY222,QY222,1992,184.0697085,19.49485314,1379.999995,Non-calcareous,1.318840584,5.997664,0.193372782,1.53,6.408710373,1.351477982,0.582751024,1.64290914,15.64085866,15.37496406,0.4295
QY222,QY222,1993,184.0697085,19.27983216,1379.999995,Non-calcareous,1.323586961,5.964048,0.194559512,1.2,6.767097569,1.351477982,0.606471143,1.832687741,15.64085866,15.37496406,0.448
QY222,QY222,1994,184.0697085,19.06481118,1379.999995,Non-calcareous,1.327898555,5.950672,0.196081888,1.95,7.125484765,1.351477982,0.591034793,1.876324745,15.51288837,15.24916926,0.4665
QY222,QY222,1995,184.0697085,18.8497902,1379.999995,Non-calcareous,1.343913048,5.888808,0.197270095,0.89,7.483871961,1.351477982,0.697323865,1.935676406,15.41770864,15.1556076,0.485
QY222,QY222,1996,184.0697085,18.63476922,1379.999995,Non-calcareous,1.364565222,5.889336,0.199197702,1.47,7.842259157,1.351477982,0.678135604,2.064806409,15.11319015,14.85626592,0.5035
QY222,QY222,1997,184.0697085,18.41974824,1379.999995,Non-calcareous,1.381847831,5.878512,0.200963501,1.98,8.200646354,1.351477982,0.642190866,2.273681188,15.50060251,15.23709227,0.522
QY222,QY222,1998,184.0697085,18.20472725,1379.999995,Non-calcareous,1.399891309,5.83504,0.202547783,1.33,8.55903355,1.351477982,0.668438218,2.440893682,15.83063042,15.5615097,0.5405
QY222,QY222,1999,184.0697085,17.98970627,1379.999995,Non-calcareous,1.43452899,5.805736,0.204665909,1,8.917420746,1.351477982,0.683992395,2.634593997,15.75951169,15.49159999,0.559
QY222,QY222,2000,184.0697085,17.77468529,1379.999995,Non-calcareous,1.471811599,5.804504,0.207200713,1.41,9.275807942,1.351477982,0.708319478,2.705264933,15.67105806,15.40465007,0.5775
QY222,QY222,2001,184.0697085,17.55966431,1379.999995,Non-calcareous,1.48413044,5.777664,0.209664884,1.14,9.634195138,1.351477982,0.707341797,2.788718743,15.5503896,15.28603298,0.596
QY222,QY222,2002,184.0697085,17.34464333,1379.999995,Non-calcareous,1.495108701,5.793416,0.212503145,2.09,9.992582334,1.351477982,0.697788977,2.7908733,15.59614792,15.3310134,0.6145
QY222,QY222,2003,184.0697085,17.12962235,1379.999995,Non-calcareous,1.509782614,5.690456,0.214811868,0.85,10.35096953,1.351477982,0.866957778,2.817115083,16.2228485,15.94706008,0.633
QY222,QY222,2004,184.0697085,16.91460137,1379.999995,Non-calcareous,1.527028991,5.715096,0.217962049,1.31,10.70935673,1.351477982,0.949797287,2.936646395,17.48399949,17.1867715,0.6515
QY222,QY222,2005,184.0697085,16.69958039,1379.999995,Non-calcareous,1.545144933,5.694856,0.220880612,1.31,11.06774392,1.351477982,1.051449069,3.06464085,16.39821685,16.11944716,0.67
QY222,QY222,2006,184.0697085,16.48455941,1379.999995,Non-calcareous,1.563949281,5.699168,0.22408794,1.55,11.42613112,1.351477982,1.057832088,3.184417696,14.88082623,14.62785219,0.6885
QY222,QY222,2007,184.0697085,16.26953843,1379.999995,Non-calcareous,1.577753629,5.663088,0.227452424,1.18,11.78451831,1.351477982,1.068528546,3.268315288,14.68242441,14.43282319,0.707
QY222,QY222,2008,184.0697085,16.05451745,1379.999995,Non-calcareous,1.588188411,5.649184,0.231245511,1.11,12.14290551,1.351477982,1.084313794,2.698172251,14.52823744,14.2812574,0.7255
QY222,QY222,2009,184.0697085,15.83949647,1379.999995,Non-calcareous,1.607101455,5.62164,0.235020219,0.95,12.50129271,1.351477982,1.113900284,2.767559926,13.71517355,13.4820156,0.744
QY222,QY222,2010,184.0697085,15.62447549,1379.999995,Non-calcareous,1.625905803,5.617504,0.239129482,0.91,12.50129271,1.351477982,1.12872761,2.83927268,12.83406594,12.61588682,0.7625
QY222,QY222,2011,184.0697085,15.40945451,1379.999995,Non-calcareous,1.646195658,5.55564,0.243406264,0.6,11.57527103,1.351477982,1.161115815,2.794201871,13.04084408,12.81914973,0.781
QY222,QY222,2012,184.0697085,15.19443353,1379.999995,Non-calcareous,1.665688412,5.603424,0.24752761,0.98,10.64924934,1.351477982,1.185191083,2.838064769,13.26150926,13.0360636,0.7995
QY222,QY222,2013,184.0697085,14.97941255,1379.999995,Non-calcareous,1.671920296,5.500904,0.251045434,0.43,9.723227661,1.351477982,1.206772246,2.805509054,13.285913,13.06005248,0.818
QY222,QY222,2014,184.0697085,14.76439157,1379.999995,Non-calcareous,1.689275368,5.618824,0.254633052,1.16,8.797205979,1.351477982,1.274560803,2.8,13.22632715,13.00147959,0.8365
QY222,QY222,2015,184.0697085,14.54937059,1379.999995,Non-calcareous,1.707789861,5.573416,0.25738968,0.93,7.871184297,1.351477982,1.53828598,2.552038474,13.22749422,13.00262682,0.84
QY222,QY222,2016,184.0697085,14.33434961,1379.999995,Non-calcareous,1.722246383,5.598056,0.259932743,1.24,6.945162615,1.351477982,1.572002748,2.570729909,13.22871954,13.0038313,0.84
QY222,QY222,2017,184.0697085,14.11932863,1379.999995,Non-calcareous,1.733840586,5.57148,0.261886915,0.95,6.019140933,1.351477982,1.461144445,2.559837174,13.6803888,13.44782219,0.84
QY222,QY222,2018,184.0697085,13.90430765,1379.999995,Non-calcareous,1.769927542,5.554408,0.263639718,0.93,5.093119251,1.351477982,1.523763693,2.378010871,12.99037087,12.76953456,0.84
QY222,QY222,2019,184.0697085,13.68928667,1379.999995,Non-calcareous,1.774927542,5.549744,0.265042527,0.91,4.167097569,1.351477982,1.518922507,2.248896999,12.7021231,12.486187,0.84
QY231,QY231,1985,188.5,24,1409.999967,Calcareous,2.814822762,6.70184,0.188329099,1.47,4.843748772,1.352801285,0.547973297,0,13.63882723,13.40696716,0.3
QY231,QY231,1986,188.5,23.73318069,1409.999967,Calcareous,2.787234109,6.699024,0.190321306,1.48,4.843748772,1.352801285,0.586785686,0,14.52959985,14.28259665,0.3185
QY231,QY231,1987,188.5,23.46636137,1409.999967,Calcareous,2.76588659,6.697264,0.192298431,1.53,4.843748772,1.352801285,0.699782554,0,13.18600041,12.9618384,0.337
QY231,QY231,1988,188.5,23.19954206,1409.999967,Calcareous,2.739645455,6.689784,0.194335986,1.2,4.843748772,1.352801285,0.709243293,0,13.279453,13.0537023,0.3555
QY231,QY231,1989,188.5,22.93272275,1409.999967,Calcareous,2.716383043,6.68688,0.196390342,1.2,4.843748772,1.352801285,0.806005159,0,13.27854822,13.0528129,0.374
QY231,QY231,1990,188.5,22.66590343,1409.999967,Calcareous,2.694432688,6.691016,0.198472515,1.47,4.843748772,1.352801285,0.903732545,0,13,12.779,0.3925
QY231,QY231,1991,188.5,22.39908412,1409.999967,Calcareous,2.674148999,6.6882,0.200572317,1.48,5.032498526,1.352801285,0.93194699,0,12.81077707,12.59299386,0.411
QY231,QY231,1992,188.5,22.1322648,1409.999967,Calcareous,2.654397226,6.688288,0.202746499,1.53,5.221248281,1.352801285,0.957677609,0,13.55541084,13.32496885,0.4295
