"ID","clay","SOC","pH","Cd_solu","lea","soc_level","clay_level"
"QY182",7.774091667,1.309374986,6.685912,0.135184014677614,1.23017453356628,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.304705869,6.685736,0.137388253148828,1.25023310365434,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.300073516,6.685648,0.139584865068391,1.27022227212236,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.295441163,6.685472,0.141816168067012,1.29052712940981,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.290882339,6.685384,0.144033640681001,1.31070613019711,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.286397045,6.685208,0.146275088277767,1.33110330332768,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.281985281,6.68512,0.148501180741286,1.3513607447457,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.277610281,6.684944,0.150756716410827,1.37188611933853,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.27330881,6.684856,0.15299553692159,1.39225938598647,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.269080869,6.684768,0.155237053205115,1.41265718416654,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.264926457,6.684592,0.157501831012803,1.43326666221651,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.260845575,6.684504,0.159747500754446,1.45370225686546,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.256838222,6.684416,0.161994356260885,1.47414864197406,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.252904399,6.684328,0.164241881071246,1.49460111774834,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.249044105,6.68424,0.166489552961182,1.51505493194676,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.24525734,6.684152,0.168736843698287,1.53550527765441,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.24150734,6.683976,0.171012872976541,1.55621714408652,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.237830869,6.683888,0.173265034772385,1.5767118164287,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.234264693,6.6838,0.175508392803923,1.5971263745157,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.230735281,6.683712,0.177756317571973,1.61758248990496,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.227242634,6.683712,0.179984495790578,1.63785891169426,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.223860281,6.683624,0.182225903510053,1.65825572194148,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.220514693,6.683536,0.184470737985228,1.67868371566557,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.217242634,6.683448,0.186711189691275,1.6990718261906,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.21400734,6.68336,0.188954356915831,1.71948464793406,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.210845575,6.683272,0.191192201300783,1.73984903183712,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.20775734,6.683272,0.193398281180259,1.75992435874036,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.20470587,6.683184,0.195631507436111,1.78024671766861,"Low (0.5~1.5%)","Sandy (<18%)"
"QY182",7.774091667,1.201691164,6.683096,0.197865990207005,1.80058051088375,"Low (0.5~1.5%)","Sandy (<18%)"
"QY189",160.7599521,1.694787274,6.710464,0.0336991351947931,0.495377287363458,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",158.461138,1.677659614,6.70932,0.0346453094406411,0.512750579721489,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",156.1623238,1.664503586,6.710112,0.0353979763043019,0.541589037455819,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",153.8635097,1.655673798,6.705712,0.0363273743582106,0.435928492298527,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",151.5646956,1.643439755,6.70492,0.0371853032261632,0.446223638713959,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",149.2658814,1.633191528,6.70844,0.0377527936080363,0.554966066038134,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",146.9670673,1.623723443,6.70624,0.0386312112109776,0.571741925922468,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",144.6682532,1.615354648,6.707032,0.0393298962747213,0.601747413003235,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",142.369439,1.607340464,6.703424,0.0403095452818078,0.483714543381693,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",140.0706249,1.598581598,6.709672,0.0407482748378595,0.794591359338261,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",137.7718108,1.589787272,6.705976,0.041811983358774,0.372126651893088,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",135.4729967,1.588120605,6.705448,0.0424890545241609,0.624589101505165,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",133.1741825,1.589432662,6.708352,0.0428387041606234,0.848206342380344,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",130.8753684,1.589113513,6.713016,0.0431295335851962,0.57362279668311,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",128.5765543,1.589432662,6.707912,0.0440809378268818,0.440809378268818,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",126.2777401,1.59971635,6.705624,0.0445085877660759,0.627571087501671,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",123.978926,1.612056776,6.707296,0.0445945066814252,0.508377376168247,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",121.6801119,1.610106421,6.712312,0.0450073401585579,0.940653409313861,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",119.3812977,1.607482308,6.701752,0.0465163988402329,0.395389390141979,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",117.0824836,1.607163159,6.710552,0.0466458966906903,0.611061246648043,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",114.7836695,1.608510676,6.704568,0.0477651308058447,0.625723213556565,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",112.4848554,1.610567414,6.712048,0.0479050311316288,0.742527982540246,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",110.1860412,1.613191528,6.712224,0.0485627804334429,0.573040809114627,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",107.8872271,1.613156067,6.70844,0.0496587433033123,0.551212050666766,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",105.588413,1.611631244,6.707384,0.0506427838738971,0.481106446802022,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",103.2895988,1.615000038,6.70448,0.0515971535006184,0.469534096855627,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",100.9907847,1.618510677,6.693128,0.0532355037619883,0.31941302257193,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",98.69197058,1.623120606,6.697088,0.0535619665105678,0.524907271803564,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",96.39315645,1.627446847,6.694008,0.0544060816092948,0.233946150919968,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",94.09434232,1.624184436,6.707296,0.0542067854672351,0.628798711419927,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",91.79552819,1.627482308,6.704392,0.054969582870294,0.511217120693735,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",89.49671406,1.631773088,6.705712,0.0552982629247094,0.685698460266397,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",87.19789993,1.633794365,6.705008,0.0558364348008328,0.530446130607912,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",84.8990858,1.634255358,6.705184,0.0563303191943444,0.523871968507403,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.64932628,6.703864,0.0562323080460891,0.511714003219411,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.646524862,6.703864,0.0566813619745293,0.515800393968216,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.647730535,6.703776,0.0569534834450811,0.518276699350238,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.648723443,6.703776,0.0572271506089945,0.52076707054185,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.649609968,6.703688,0.0575127879622982,0.523366370456914,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.650354649,6.7036,0.0578044989928058,0.526020940834533,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.651028408,6.7036,0.0580912558272475,0.528630428027952,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.651666706,6.703512,0.0583869286418369,0.531321050640716,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.652234082,6.703512,0.0586776431564067,0.533966552723301,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.652765997,6.703424,0.0589774110861927,0.536694440884354,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.653297911,6.703424,0.0592688101488784,0.539346172354794,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.653758904,6.703336,0.0595710847453643,0.542096871182815,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.654255358,6.703336,0.0598632211915289,0.544755312842913,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.654716351,6.703248,0.0601646326869176,0.54749815745095,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.655141883,6.703248,0.0604592830774592,0.550179476004878,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.655567415,6.70316,0.0607615903119635,0.552930471838868,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.655992947,6.70316,0.0610553362960888,0.555603560294408,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.656383018,6.703072,0.0613585801000549,0.558363078910499,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.65680855,6.703072,0.0616514299694272,0.561028012721788,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.657198621,6.702984,0.0619538746401367,0.563780259225244,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.657553231,6.702984,0.0622493993907054,0.566469534455419,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.657943302,6.702896,0.0625510594682773,0.569214641161323,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.658297912,6.702896,0.0628457369307343,0.571896206069682,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.658687983,6.702896,0.0631381697990637,0.574557345171479,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.659042592,6.702808,0.0634404537358168,0.577308128995933,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.659397202,6.702808,0.0637338509599067,0.579978043735151,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.659716351,6.70272,0.064037210415777,0.582738614783571,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.660070961,6.70272,0.064329777174979,0.585400972292309,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.66039011,6.702632,0.0646324030100733,0.588154867391667,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.660709259,6.702632,0.0649259986884312,0.590826588064724,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.661028408,6.702632,0.0652191760722406,0.593494502257389,"Medium (1.5~2.5%)","Clay (>35%)"
"QY189",82.60027167,1.661347557,6.702544,0.0655206974110809,0.596238346440836,"Medium (1.5~2.5%)","Clay (>35%)"
"QY193",13.60463274,3.131739141,6.706944,0.0249708825723001,0.367071973812812,"High (>2.5%)","Sandy (<18%)"
"QY193",13.410091,3.093659431,6.705624,0.0256399955601618,0.379471934290394,"High (>2.5%)","Sandy (<18%)"
"QY193",13.21554925,3.061992764,6.704744,0.0262354920922217,0.401403029010991,"High (>2.5%)","Sandy (<18%)"
"QY193",13.0210075,3.037210155,6.700256,0.0269200094910253,0.323040113892303,"High (>2.5%)","Sandy (<18%)"
"QY193",12.82646575,3.006992764,6.69832,0.0275860819421852,0.331032983306223,"High (>2.5%)","Sandy (<18%)"
"QY193",12.63192401,2.980108706,6.700432,0.0280568103023968,0.412435111445233,"High (>2.5%)","Sandy (<18%)"
"QY193",12.43738226,2.954637691,6.697528,0.0287372291056426,0.42531099076351,"High (>2.5%)","Sandy (<18%)"
"QY193",12.24284051,2.931014503,6.696736,0.0293288224099271,0.448730982871885,"High (>2.5%)","Sandy (<18%)"
"QY193",12.04829876,2.908007256,6.692776,0.030076998986556,0.360923987838672,"High (>2.5%)","Sandy (<18%)"
"QY193",11.85375702,2.883985517,6.703776,0.0301817746601393,0.588544605872715,"High (>2.5%)","Sandy (<18%)"
"QY193",11.65921527,2.860108706,6.688464,0.0315246024447552,0.280568961758321,"High (>2.5%)","Sandy (<18%)"
"QY193",11.46467352,2.847644937,6.695152,0.0317023099218147,0.466023955850676,"High (>2.5%)","Sandy (<18%)"
"QY193",11.27013178,2.839855082,6.701048,0.0318534216394939,0.630697748461979,"High (>2.5%)","Sandy (<18%)"
"QY193",11.07559003,2.829311604,6.697088,0.0325317912553854,0.432672823696626,"High (>2.5%)","Sandy (<18%)"
"QY193",10.88104828,2.819855082,6.691984,0.0332838454765204,0.332838454765204,"High (>2.5%)","Sandy (<18%)"
"QY193",10.68650653,2.826304358,6.693568,0.0334701270639111,0.471928791601147,"High (>2.5%)","Sandy (<18%)"
"QY193",10.49196479,2.835615952,6.68908,0.0339291388940245,0.38679218339188,"High (>2.5%)","Sandy (<18%)"
"QY193",10.29742304,2.821992763,6.704744,0.0337355308922422,0.705072595647862,"High (>2.5%)","Sandy (<18%)"
"QY193",10.10288129,2.807717401,6.673768,0.0360146261775831,0.306124322509456,"High (>2.5%)","Sandy (<18%)"
"QY193",9.908339544,2.797355082,6.694712,0.0354926131814472,0.464953232676958,"High (>2.5%)","Sandy (<18%)"
"QY193",9.713797796,2.789782618,6.685736,0.0365573537461865,0.478901334075043,"High (>2.5%)","Sandy (<18%)"
"QY193",9.519256049,2.783369575,6.697528,0.0364804708659954,0.565447298422929,"High (>2.5%)","Sandy (<18%)"
"QY193",9.324714302,2.777934792,6.691984,0.0373714121060429,0.440982662851306,"High (>2.5%)","Sandy (<18%)"
"QY193",9.130172554,2.768260879,6.687848,0.0382966483631637,0.425092796831117,"High (>2.5%)","Sandy (<18%)"
"QY193",8.935630807,2.756449285,6.682568,0.0393650764304628,0.373968226089396,"High (>2.5%)","Sandy (<18%)"
"QY193",8.74108906,2.752608705,6.681248,0.0400810681943539,0.364737720568621,"High (>2.5%)","Sandy (<18%)"
"QY193",8.546547312,2.748985517,6.652824,0.0425225064769784,0.25513503886187,"High (>2.5%)","Sandy (<18%)"
"QY193",8.352005565,2.747137691,6.66928,0.0420644859287149,0.412231962101406,"High (>2.5%)","Sandy (<18%)"
"QY193",8.157463818,2.744891314,6.639096,0.0446271011565097,0.191896534972992,"High (>2.5%)","Sandy (<18%)"
"QY193",7.96292207,2.730615951,6.68732,0.04224637292589,0.490057925940324,"High (>2.5%)","Sandy (<18%)"
"QY193",7.768380323,2.727137691,6.67588,0.0435099221744176,0.404642276222084,"High (>2.5%)","Sandy (<18%)"
"QY193",7.573838575,2.725253633,6.6838,0.043449616043604,0.538775238940689,"High (>2.5%)","Sandy (<18%)"
"QY193",7.379296828,2.71981885,6.67764,0.0443610530324758,0.42143000380852,"High (>2.5%)","Sandy (<18%)"
"QY193",7.184755081,2.711992763,6.6772,0.0449135429371573,0.417695949315563,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.727572473,6.674736,0.0450568520772721,0.410017353903176,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.714347835,6.674648,0.0455553290978568,0.414553494790497,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.707971024,6.674472,0.04590918085214,0.417773545754474,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.701485517,6.674296,0.0462671546202049,0.421031107043865,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.694891314,6.67412,0.0466293316524128,0.424326918036956,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.688297111,6.674032,0.0469869646883476,0.427581378663963,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.681702908,6.673856,0.0473525917405042,0.430908584838588,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.675144937,6.67368,0.0477191140710314,0.434243938046386,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.66865943,6.673504,0.0480856427063582,0.43757934862786,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.662246386,6.673328,0.0484521384511606,0.440914459905561,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.655942038,6.67324,0.0488111411614548,0.444181384569239,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.649710154,6.673064,0.0491765031863928,0.447506178996175,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.643550734,6.672888,0.0495416967666983,0.450829440576955,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.637536241,6.6728,0.0498981705518034,0.454073352021411,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.631594212,6.672624,0.0502609964025355,0.457375067263073,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.625760879,6.672536,0.0506157941947067,0.460603727171831,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.620036241,6.67236,0.050975997768423,0.46388157969265,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.614420299,6.672272,0.0513279465043873,0.467084313189924,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.608913052,6.672096,0.051685265080479,0.470335912232359,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.60347827,6.672008,0.0520350728310193,0.473519162762276,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.598152183,6.67192,0.0523832230006955,0.476687329306329,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.592934792,6.671744,0.0527367023459237,0.479903991347905,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.587789864,6.671656,0.0530823737203507,0.483049600855192,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.582753632,6.671568,0.0534262059173554,0.486178473847934,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.577789864,6.67148,0.0537691462597499,0.489299230963724,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.572934791,6.671304,0.054117368459926,0.492468052985326,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.568188415,6.671216,0.0544563691969566,0.495552959692305,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.563514502,6.671128,0.0547943220395,0.49862833055945,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.558913052,6.67104,0.0551311848683393,0.501693782301888,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.554384067,6.670952,0.0554669154749958,0.504748930822462,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.549963777,6.670864,0.055800409301154,0.507783724640502,"High (>2.5%)","Sandy (<18%)"
"QY193",6.990213333,2.545615951,6.670776,0.0561326722943016,0.510807317878144,"High (>2.5%)","Sandy (<18%)"
"QY199",13.68905415,1.549321455,6.707208,0.0369543800120303,0.543229386176846,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY199",13.4933052,1.532392883,6.705536,0.0389557621798261,0.576545280261426,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY199",13.29755626,1.51953574,6.705096,0.040787982916727,0.624056138625923,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY199",13.10180731,1.510964311,6.700432,0.0427888559121288,0.513466270945546,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY199",12.90605837,1.498892883,6.699288,0.0447533010359655,0.537039612431586,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",12.71030942,1.488821454,6.702632,0.0463657609601734,0.681576686114548,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",12.51456047,1.479535739,6.700256,0.0483730627746195,0.715921329064369,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",12.31881153,1.471321454,6.700608,0.0503883383096169,0.770941576137138,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",12.12306258,1.463357168,6.696648,0.0529758820471479,0.635710584565774,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",11.92731364,1.454642882,6.705624,0.0548198595942015,1.06898726208693,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",11.73156469,1.445928596,6.695944,0.0584616016401511,0.520308254597344,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",11.53581575,1.444321453,6.698848,0.0609578226136991,0.896079992421377,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",11.3400668,1.445571453,6.703424,0.063307402929126,1.2534865779967,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",11.14431786,1.445035739,6.70448,0.0662668642723632,0.881349294822431,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",10.94856891,1.445071453,6.698408,0.0702089020021028,0.702089020021028,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",10.75281996,1.455071453,6.697704,0.0731957620884276,1.03206024544683,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",10.55707102,1.466892882,6.697176,0.0761938053557124,0.868609381055121,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",10.36132207,1.464071454,6.707296,0.0791608008115246,1.65446073696087,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",10.16557313,1.460750025,6.686968,0.0861275714938065,0.732084357697355,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",9.969824183,1.459785739,6.700784,0.0888956242364132,1.16453267749701,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",9.774075237,1.460464311,6.693304,0.0945767428777972,1.23895533169914,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",9.578326292,1.461785739,6.702808,0.0980135945726809,1.51921071587655,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",9.382577346,1.463678596,6.700256,0.10338549180134,1.21994880325582,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",9.186828401,1.462821453,6.696208,0.109588352727102,1.21643071527084,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",8.991079455,1.460464311,6.692424,0.116244061641466,1.10431858559393,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",8.79533051,1.463071453,6.68952,0.1225625460656,1.11531916919696,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",8.599581564,1.465750025,6.669104,0.132417345105037,0.794504070630224,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",8.403832619,1.469500025,6.68028,0.135516279816384,1.32805954220056,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",8.208083673,1.472892882,6.661712,0.144384901777152,0.620855077641752,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",8.012334728,1.468607168,6.693216,0.143007380649714,1.65888561553668,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.816585782,1.471035739,6.686528,0.148492931225018,1.38098426039267,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.620836837,1.474428597,6.691104,0.150921506388846,1.8714266792217,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.425087891,1.475464311,6.68732,0.155090753431019,1.47336215759468,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.229338946,1.474964311,6.686792,0.158311093776688,1.4722931721232,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.489142883,6.685032,0.159286156443782,1.44950402363842,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.485107168,6.684944,0.161717636582367,1.47163049289954,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.48528574,6.684768,0.163559049864171,1.48838735376395,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.48528574,6.684592,0.165423264416543,1.50535170619054,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.485178597,6.684416,0.167300329755142,1.52243300077179,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.484964311,6.684328,0.169168124965669,1.53942993718759,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.484714311,6.684152,0.171061171281642,1.55665665866294,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.484392882,6.683976,0.172962796502916,1.57396144817653,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.48403574,6.683888,0.174844318569598,1.59108329898334,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.483678597,6.683712,0.176746764535828,1.60839555727604,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.483321454,6.683536,0.178646954440643,1.62568728540985,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.482928597,6.683448,0.180526565909923,1.6427917497803,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.48253574,6.683272,0.182427959584429,1.66009443221831,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.482142882,6.683184,0.184302545020543,1.67715315968695,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.481750025,6.683008,0.186199410278705,1.69441463353622,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.481392882,6.68292,0.1880628792361,1.71137220104851,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.481000025,6.682832,0.189929752159417,1.72836074465069,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.480642882,6.682656,0.1918134484822,1.74550238118802,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.480250025,6.682568,0.193675216378356,1.76244446904304,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.479892882,6.68248,0.195528028207178,1.77930505668532,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.479535739,6.682304,0.197404496454863,1.79638091773925,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.479178597,6.682216,0.199252018665104,1.81319336985244,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.478821454,6.682128,0.201096795846682,1.82998084220481,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.478500025,6.68204,0.202932257735454,1.84668354539263,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.478178597,6.681952,0.204764867036807,1.86336029003494,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.477821454,6.681864,0.206601313744887,1.88007195507848,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.477500025,6.681776,0.208428259768668,1.89669716389488,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.477214311,6.681688,0.210245539980943,1.91323441382659,"Low (0.5~1.5%)","Sandy (<18%)"
"QY199",7.03359,1.476892882,6.6816,0.212066734626355,1.92980728509983,"Low (0.5~1.5%)","Sandy (<18%)"
