"ID","scenario","soil_type","variable","value"
"QY208","BAU","Calcareous","irrigation",1.32196822
"QY208","BNP","Calcareous","irrigation",1.32196822
"QY208","BNPR","Calcareous","irrigation",1.32196822
"QY208","BNPL","Calcareous","irrigation",1.32196822
"QY208","BNPRLopt","Calcareous","irrigation",1.32196822
"QY208","BNPRLopt(dep)","Calcareous","irrigation",1.32196822
"QY208","BAU","Calcareous","fertilizer",3.378050491
"QY208","BNP","Calcareous","fertilizer",0.706372563
"QY208","BNPR","Calcareous","fertilizer",0.696828215
"QY208","BNPL","Calcareous","fertilizer",0.706372563
"QY208","BNPRLopt","Calcareous","fertilizer",0.696828215
"QY208","BNPRLopt(dep)","Calcareous","fertilizer",0.696828215
"QY208","BAU","Calcareous","total input",12.36556816
"QY208","BNP","Calcareous","total input",4.714189734
"QY208","BNPR","Calcareous","total input",4.704645386
"QY208","BNPL","Calcareous","total input",4.714189734
"QY208","BNPRLopt","Calcareous","total input",3.949962041
"QY208","BNPRLopt(dep)","Calcareous","total input",3.949962041
"QY208","Critical input","Calcareous","total input",4.2507175714806
"QY208","Critical input","Calcareous","critical input",4.2507175714806
"QY222","BAU","Non-calcareous","deposition",4.167097569
"QY222","BNP","Non-calcareous","deposition",4.167097569
"QY222","BNPR","Non-calcareous","deposition",4.167097569
"QY222","BNPL","Non-calcareous","deposition",4.167097569
"QY222","BNPRLopt","Non-calcareous","deposition",4.167097569
"QY222","BNPRLopt(dep)","Non-calcareous","deposition",4.052287413
"QY222","BAU","Non-calcareous","manure",0.56222425
"QY222","BNP","Non-calcareous","manure",0.56222425
"QY222","BNPR","Non-calcareous","manure",0.56222425
"QY222","BNPL","Non-calcareous","manure",0.56222425
"QY222","BNPRLopt","Non-calcareous","manure",0.447414094
"QY222","BNPRLopt(dep)","Non-calcareous","manure",0.56222425
"QY222","BAU","Non-calcareous","irrigation",1.351477982
"QY222","BNP","Non-calcareous","irrigation",1.351477982
"QY222","BNPR","Non-calcareous","irrigation",1.351477982
"QY222","BNPL","Non-calcareous","irrigation",1.351477982
"QY222","BNPRLopt","Non-calcareous","irrigation",1.351477982
"QY222","BNPRLopt(dep)","Non-calcareous","irrigation",1.351477982
"QY222","BAU","Non-calcareous","fertilizer",1.518922507
"QY222","BNP","Non-calcareous","fertilizer",0.820873681
"QY222","BNPR","Non-calcareous","fertilizer",0.469231189
"QY222","BNPL","Non-calcareous","fertilizer",0.820873681
"QY222","BNPRLopt","Non-calcareous","fertilizer",0.469231189
"QY222","BNPRLopt(dep)","Non-calcareous","fertilizer",0.469231189
"QY222","BAU","Non-calcareous","total input",7.599722308
"QY222","BNP","Non-calcareous","total input",6.901673482
"QY222","BNPR","Non-calcareous","total input",6.55003099
"QY222","BNPL","Non-calcareous","total input",6.901673482
"QY222","BNPRLopt","Non-calcareous","total input",6.435220834
"QY222","BNPRLopt(dep)","Non-calcareous","total input",6.435220834
"QY222","Critical input","Non-calcareous","total input",6.79648991412836
"QY222","Critical input","Non-calcareous","critical input",6.79648991412836
"QY231","BAU","Calcareous","deposition",2.809998035
"QY231","BNP","Calcareous","deposition",2.809998035
"QY231","BNPR","Calcareous","deposition",2.809998035
"QY231","BNPL","Calcareous","deposition",2.809998035
"QY231","BNPRLopt","Calcareous","deposition",2.809998035
"QY231","BNPRLopt(dep)","Calcareous","deposition",1.014136333
"QY231","BAU","Calcareous","manure",0
"QY231","BNP","Calcareous","manure",0
"QY231","BNPR","Calcareous","manure",3.36908
"QY231","BNPL","Calcareous","manure",0
"QY231","BNPRLopt","Calcareous","manure",1.573218298
"QY231","BNPRLopt(dep)","Calcareous","manure",3.36908
"QY231","BAU","Calcareous","irrigation",1.352801285
"QY231","BNP","Calcareous","irrigation",1.352801285
"QY231","BNPR","Calcareous","irrigation",1.352801285
"QY231","BNPL","Calcareous","irrigation",1.352801285
"QY231","BNPRLopt","Calcareous","irrigation",1.352801285
"QY231","BNPRLopt(dep)","Calcareous","irrigation",1.352801285
"QY231","BAU","Calcareous","fertilizer",2.552998074
"QY231","BNP","Calcareous","fertilizer",0.722961033
"QY231","BNPR","Calcareous","fertilizer",0.454053066
"QY231","BNPL","Calcareous","fertilizer",0.722961033
"QY231","BNPRLopt","Calcareous","fertilizer",0.454053066
"QY231","BNPRLopt(dep)","Calcareous","fertilizer",0.454053066
"QY231","BAU","Calcareous","total input",6.715797394
"QY231","BNP","Calcareous","total input",4.885760353
"QY231","BNPR","Calcareous","total input",7.985932386
"QY231","BNPL","Calcareous","total input",4.885760353
"QY231","BNPRLopt","Calcareous","total input",6.190070684
"QY231","BNPRLopt(dep)","Calcareous","total input",6.190070684
"QY231","Critical input","Calcareous","total input",6.56736715736724
"QY231","Critical input","Calcareous","critical input",6.56736715736724
"QY233","BAU","Calcareous","deposition",2.873369217
"QY233","BNP","Calcareous","deposition",2.873369217
"QY233","BNPR","Calcareous","deposition",2.873369217
"QY233","BNPL","Calcareous","deposition",2.873369217
"QY233","BNPRLopt","Calcareous","deposition",2.873369217
"QY233","BNPRLopt(dep)","Calcareous","deposition",2.873369217
"QY233","BAU","Calcareous","manure",0
"QY233","BNP","Calcareous","manure",0
"QY233","BNPR","Calcareous","manure",0.73625
"QY233","BNPL","Calcareous","manure",0
"QY233","BNPRLopt","Calcareous","manure",0.73625
"QY233","BNPRLopt(dep)","Calcareous","manure",0.73625
"QY233","BAU","Calcareous","irrigation",1.410878666
"QY233","BNP","Calcareous","irrigation",1.410878666
"QY233","BNPR","Calcareous","irrigation",1.410878666
"QY233","BNPL","Calcareous","irrigation",1.410878666
"QY233","BNPRLopt","Calcareous","irrigation",1.410878666
"QY233","BNPRLopt(dep)","Calcareous","irrigation",1.410878666
"QY233","BAU","Calcareous","fertilizer",2.300846074
"QY233","BNP","Calcareous","fertilizer",0.500575063
"QY233","BNPR","Calcareous","fertilizer",0.430018722
"QY233","BNPL","Calcareous","fertilizer",0.500575063
"QY233","BNPRLopt","Calcareous","fertilizer",0.430018722
"QY233","BNPRLopt(dep)","Calcareous","fertilizer",0.430018722
"QY233","BAU","Calcareous","total input",6.585093957
"QY233","BNP","Calcareous","total input",4.784822946
"QY233","BNPR","Calcareous","total input",5.450516605
"QY233","BNPL","Calcareous","total input",4.784822946
"QY233","BNPRLopt","Calcareous","total input",5.450516605
"QY233","BNPRLopt(dep)","Calcareous","total input",5.450516605
"QY233","Critical input","Calcareous","total input",7.20026692462475
"QY233","Critical input","Calcareous","critical input",7.20026692462475
"QY236","BAU","Calcareous","deposition",4.041529655
"QY236","BNP","Calcareous","deposition",4.041529655
"QY236","BNPR","Calcareous","deposition",4.041529655
"QY236","BNPL","Calcareous","deposition",4.041529655
"QY236","BNPRLopt","Calcareous","deposition",2.155314104
"QY236","BNPRLopt(dep)","Calcareous","deposition",1.860814104
"QY236","BAU","Calcareous","manure",0
"QY236","BNP","Calcareous","manure",0
"QY236","BNPR","Calcareous","manure",0.2945
"QY236","BNPL","Calcareous","manure",0
"QY236","BNPRLopt","Calcareous","manure",0
"QY236","BNPRLopt(dep)","Calcareous","manure",0.2945
"QY236","BAU","Calcareous","irrigation",1.366924558
"QY236","BNP","Calcareous","irrigation",1.366924558
"QY236","BNPR","Calcareous","irrigation",1.366924558
"QY236","BNPL","Calcareous","irrigation",1.366924558
"QY236","BNPRLopt","Calcareous","irrigation",1.366924558
"QY236","BNPRLopt(dep)","Calcareous","irrigation",1.366924558
"QY236","BAU","Calcareous","fertilizer",0.656547813
"QY236","BNP","Calcareous","fertilizer",0.198477425
"QY236","BNPR","Calcareous","fertilizer",0.164399336
"QY236","BNPL","Calcareous","fertilizer",0.198477425
"QY236","BNPRLopt","Calcareous","fertilizer",0.164399336
"QY236","BNPRLopt(dep)","Calcareous","fertilizer",0.164399336
"QY236","BAU","Calcareous","total input",6.065002026
"QY236","BNP","Calcareous","total input",5.606931638
"QY236","BNPR","Calcareous","total input",5.867353549
"QY236","BNPL","Calcareous","total input",5.606931638
"QY236","BNPRLopt","Calcareous","total input",3.686637998
"QY236","BNPRLopt(dep)","Calcareous","total input",3.686637998
"QY236","Critical input","Calcareous","total input",4.00140636103128
"QY236","Critical input","Calcareous","critical input",4.00140636103128
"QY246","BAU","Calcareous","deposition",2.830694914
"QY246","BNP","Calcareous","deposition",2.830694914
"QY246","BNPR","Calcareous","deposition",2.830694914
"QY246","BNPL","Calcareous","deposition",2.830694914
"QY246","BNPRLopt","Calcareous","deposition",2.830694914
"QY246","BNPRLopt(dep)","Calcareous","deposition",1.993018749
"QY246","BAU","Calcareous","manure",0
"QY246","BNP","Calcareous","manure",0
"QY246","BNPR","Calcareous","manure",1.8848
"QY246","BNPL","Calcareous","manure",0
"QY246","BNPRLopt","Calcareous","manure",1.047123835
"QY246","BNPRLopt(dep)","Calcareous","manure",1.8848
"QY246","BAU","Calcareous","irrigation",1.339023974
"QY246","BNP","Calcareous","irrigation",1.339023974
"QY246","BNPR","Calcareous","irrigation",1.339023974
"QY246","BNPL","Calcareous","irrigation",1.339023974
"QY246","BNPRLopt","Calcareous","irrigation",1.339023974
"QY246","BNPRLopt(dep)","Calcareous","irrigation",1.339023974
"QY246","BAU","Calcareous","fertilizer",1.117353684
"QY246","BNP","Calcareous","fertilizer",0.338864642
"QY246","BNPR","Calcareous","fertilizer",0.183542935
"QY246","BNPL","Calcareous","fertilizer",0.338864642
"QY246","BNPRLopt","Calcareous","fertilizer",0.183542935
"QY246","BNPRLopt(dep)","Calcareous","fertilizer",0.183542935
"QY246","BAU","Calcareous","total input",5.287072572
"QY246","BNP","Calcareous","total input",4.50858353
"QY246","BNPR","Calcareous","total input",6.238061823
"QY246","BNPL","Calcareous","total input",4.50858353
"QY246","BNPRLopt","Calcareous","total input",5.400385658
"QY246","BNPRLopt(dep)","Calcareous","total input",5.400385658
"QY246","Critical input","Calcareous","total input",6.02329430947633
"QY246","Critical input","Calcareous","critical input",6.02329430947633
"QY248","BAU","Calcareous","deposition",2.128945351
"QY248","BNP","Calcareous","deposition",2.128945351
"QY248","BNPR","Calcareous","deposition",2.128945351
"QY248","BNPL","Calcareous","deposition",2.128945351
"QY248","BNPRLopt","Calcareous","deposition",2.128945351
"QY248","BNPRLopt(dep)","Calcareous","deposition",1.954484833
"QY248","BAU","Calcareous","manure",0
"QY248","BNP","Calcareous","manure",0
"QY248","BNPR","Calcareous","manure",3.51633
"QY248","BNPL","Calcareous","manure",0
"QY248","BNPRLopt","Calcareous","manure",3.341869482
"QY248","BNPRLopt(dep)","Calcareous","manure",3.51633
"QY248","BAU","Calcareous","irrigation",1.295719614
"QY248","BNP","Calcareous","irrigation",1.295719614
"QY248","BNPR","Calcareous","irrigation",1.295719614
"QY248","BNPL","Calcareous","irrigation",1.295719614
"QY248","BNPRLopt","Calcareous","irrigation",1.295719614
"QY248","BNPRLopt(dep)","Calcareous","irrigation",1.295719614
"QY248","BAU","Calcareous","fertilizer",0.80568459
"QY248","BNP","Calcareous","fertilizer",0.266001598
"QY248","BNPR","Calcareous","fertilizer",0.046250536
"QY248","BNPL","Calcareous","fertilizer",0.266001598
"QY248","BNPRLopt","Calcareous","fertilizer",0.046250536
"QY248","BNPRLopt(dep)","Calcareous","fertilizer",0.046250536
"QY248","BAU","Calcareous","total input",4.230349555
"QY248","BNP","Calcareous","total input",3.690666563
"QY248","BNPR","Calcareous","total input",6.987245501
"QY248","BNPL","Calcareous","total input",3.690666563
"QY248","BNPRLopt","Calcareous","total input",6.812784983
"QY248","BNPRLopt(dep)","Calcareous","total input",6.812784983
"QY248","Critical input","Calcareous","total input",7.30608206191224
"QY248","Critical input","Calcareous","critical input",7.30608206191224
"QY264","BAU","Non-calcareous","deposition",5.529391289
"QY264","BNP","Non-calcareous","deposition",5.529391289
"QY264","BNPR","Non-calcareous","deposition",5.529391289
"QY264","BNPL","Non-calcareous","deposition",5.529391289
"QY264","BNPRLopt","Non-calcareous","deposition",3.445126061
"QY264","BNPRLopt(dep)","Non-calcareous","deposition",2.887126061
"QY264","BAU","Non-calcareous","manure",0
"QY264","BNP","Non-calcareous","manure",0
"QY264","BNPR","Non-calcareous","manure",0.558
"QY264","BNPL","Non-calcareous","manure",0
"QY264","BNPRLopt","Non-calcareous","manure",0
"QY264","BNPRLopt(dep)","Non-calcareous","manure",0.558
"QY264","BAU","Non-calcareous","irrigation",1.366166785
"QY264","BNP","Non-calcareous","irrigation",1.366166785
"QY264","BNPR","Non-calcareous","irrigation",1.366166785
"QY264","BNPL","Non-calcareous","irrigation",1.366166785
"QY264","BNPRLopt","Non-calcareous","irrigation",1.366166785
"QY264","BNPRLopt(dep)","Non-calcareous","irrigation",1.366166785
"QY264","BAU","Non-calcareous","fertilizer",0.24620543
"QY264","BNP","Non-calcareous","fertilizer",0.096991146
"QY264","BNPR","Non-calcareous","fertilizer",0.046050353
"QY264","BNPL","Non-calcareous","fertilizer",0.096991146
"QY264","BNPRLopt","Non-calcareous","fertilizer",0.046050353
"QY264","BNPRLopt(dep)","Non-calcareous","fertilizer",0.046050353
"QY264","BAU","Non-calcareous","total input",7.141763504
"QY264","BNP","Non-calcareous","total input",6.99254922
"QY264","BNPR","Non-calcareous","total input",7.499608427
"QY264","BNPL","Non-calcareous","total input",6.99254922
"QY264","BNPRLopt","Non-calcareous","total input",4.857343199
"QY264","BNPRLopt(dep)","Non-calcareous","total input",4.857343199
"QY264","Critical input","Non-calcareous","total input",5.25975246862962
"QY264","Critical input","Non-calcareous","critical input",5.25975246862962
"QY267","BAU","Calcareous","deposition",3.190342426
"QY267","BNP","Calcareous","deposition",3.190342426
"QY267","BNPR","Calcareous","deposition",3.190342426
"QY267","BNPL","Calcareous","deposition",3.190342426
"QY267","BNPRLopt","Calcareous","deposition",3.190342426
"QY267","BNPRLopt(dep)","Calcareous","deposition",0.854185474
"QY267","BAU","Calcareous","manure",0
"QY267","BNP","Calcareous","manure",0
"QY267","BNPR","Calcareous","manure",3.1217
"QY267","BNPL","Calcareous","manure",0
"QY267","BNPRLopt","Calcareous","manure",0.785543048
"QY267","BNPRLopt(dep)","Calcareous","manure",3.1217
"QY267","BAU","Calcareous","irrigation",1.3332554
"QY267","BNP","Calcareous","irrigation",1.3332554
"QY267","BNPR","Calcareous","irrigation",1.3332554
"QY267","BNPL","Calcareous","irrigation",1.3332554
"QY267","BNPRLopt","Calcareous","irrigation",1.3332554
"QY267","BNPRLopt(dep)","Calcareous","irrigation",1.3332554
"QY267","BAU","Calcareous","fertilizer",1.99334088
"QY267","BNP","Calcareous","fertilizer",0.358418046
"QY267","BNPR","Calcareous","fertilizer",0.10726819
"QY267","BNPL","Calcareous","fertilizer",0.358418046
"QY267","BNPRLopt","Calcareous","fertilizer",0.10726819
"QY267","BNPRLopt(dep)","Calcareous","fertilizer",0.10726819
"QY267","BAU","Calcareous","total input",6.516938706
"QY267","BNP","Calcareous","total input",4.882015872
"QY267","BNPR","Calcareous","total input",7.752566016
"QY267","BNPL","Calcareous","total input",4.882015872
"QY267","BNPRLopt","Calcareous","total input",5.416409064
"QY267","BNPRLopt(dep)","Calcareous","total input",5.416409064
"QY267","Critical input","Calcareous","total input",5.72861420684545
"QY267","Critical input","Calcareous","critical input",5.72861420684545
"QY270","BAU","Calcareous","deposition",3.32204628
"QY270","BNP","Calcareous","deposition",3.32204628
"QY270","BNPR","Calcareous","deposition",3.32204628
"QY270","BNPL","Calcareous","deposition",3.32204628
"QY270","BNPRLopt","Calcareous","deposition",1.885301766
"QY270","BNPRLopt(dep)","Calcareous","deposition",0.000501766
"QY270","BAU","Calcareous","manure",0
"QY270","BNP","Calcareous","manure",0
"QY270","BNPR","Calcareous","manure",1.8848
"QY270","BNPL","Calcareous","manure",0
"QY270","BNPRLopt","Calcareous","manure",0
"QY270","BNPRLopt(dep)","Calcareous","manure",1.8848
"QY270","BAU","Calcareous","irrigation",1.207096556
"QY270","BNP","Calcareous","irrigation",1.207096556
"QY270","BNPR","Calcareous","irrigation",1.207096556
"QY270","BNPL","Calcareous","irrigation",1.207096556
"QY270","BNPRLopt","Calcareous","irrigation",1.207096556
"QY270","BNPRLopt(dep)","Calcareous","irrigation",1.207096556
"QY270","BAU","Calcareous","fertilizer",0.945474777
"QY270","BNP","Calcareous","fertilizer",0.321857059
"QY270","BNPR","Calcareous","fertilizer",0.166535352
"QY270","BNPL","Calcareous","fertilizer",0.321857059
"QY270","BNPRLopt","Calcareous","fertilizer",0.166535352
"QY270","BNPRLopt(dep)","Calcareous","fertilizer",0.166535352
"QY270","BAU","Calcareous","total input",5.474617613
"QY270","BNP","Calcareous","total input",4.850999895
"QY270","BNPR","Calcareous","total input",6.580478188
"QY270","BNPL","Calcareous","total input",4.850999895
"QY270","BNPRLopt","Calcareous","total input",3.258933674
"QY270","BNPRLopt(dep)","Calcareous","total input",3.258933674
"QY270","Critical input","Calcareous","total input",3.54233628883832
"QY270","Critical input","Calcareous","critical input",3.54233628883832
"QY274","BAU","Calcareous","deposition",3.305774689
"QY274","BNP","Calcareous","deposition",3.305774689
"QY274","BNPR","Calcareous","deposition",3.305774689
"QY274","BNPL","Calcareous","deposition",3.305774689
"QY274","BNPRLopt","Calcareous","deposition",3.305774689
"QY274","BNPRLopt(dep)","Calcareous","deposition",3.305774689
"QY274","BAU","Calcareous","manure",0
"QY274","BNP","Calcareous","manure",0
"QY274","BNPR","Calcareous","manure",0.61845
"QY274","BNPL","Calcareous","manure",0
"QY274","BNPRLopt","Calcareous","manure",0.61845
"QY274","BNPRLopt(dep)","Calcareous","manure",0.61845
"QY274","BAU","Calcareous","irrigation",1.377063064
"QY274","BNP","Calcareous","irrigation",1.377063064
"QY274","BNPR","Calcareous","irrigation",1.377063064
"QY274","BNPL","Calcareous","irrigation",1.377063064
"QY274","BNPRLopt","Calcareous","irrigation",1.377063064
"QY274","BNPRLopt(dep)","Calcareous","irrigation",1.377063064
"QY274","BAU","Calcareous","fertilizer",2.23987733
"QY274","BNP","Calcareous","fertilizer",0.278317711
"QY274","BNPR","Calcareous","fertilizer",0.218089979
"QY274","BNPL","Calcareous","fertilizer",0.278317711
"QY274","BNPRLopt","Calcareous","fertilizer",0.218089979
"QY274","BNPRLopt(dep)","Calcareous","fertilizer",0.218089979
"QY274","BAU","Calcareous","total input",6.922715083
"QY274","BNP","Calcareous","total input",4.961155464
"QY274","BNPR","Calcareous","total input",5.519377732
"QY274","BNPL","Calcareous","total input",4.961155464
"QY274","BNPRLopt","Calcareous","total input",5.519377732
"QY274","BNPRLopt(dep)","Calcareous","total input",5.519377732
"QY274","Critical input","Calcareous","total input",7.14848164209804
"QY274","Critical input","Calcareous","critical input",7.14848164209804
"QY278","BAU","Calcareous","deposition",3.033854961
"QY278","BNP","Calcareous","deposition",3.033854961
"QY278","BNPR","Calcareous","deposition",3.033854961
"QY278","BNPL","Calcareous","deposition",3.033854961
"QY278","BNPRLopt","Calcareous","deposition",3.033854961
"QY278","BNPRLopt(dep)","Calcareous","deposition",2.15854252
"QY278","BAU","Calcareous","manure",1.509973699
"QY278","BNP","Calcareous","manure",1.509973699
"QY278","BNPR","Calcareous","manure",1.509973699
"QY278","BNPL","Calcareous","manure",1.509973699
"QY278","BNPRLopt","Calcareous","manure",0.634661258
"QY278","BNPRLopt(dep)","Calcareous","manure",1.509973699
"QY278","BAU","Calcareous","irrigation",1.664208361
"QY278","BNP","Calcareous","irrigation",1.664208361
"QY278","BNPR","Calcareous","irrigation",1.664208361
"QY278","BNPL","Calcareous","irrigation",1.664208361
"QY278","BNPRLopt","Calcareous","irrigation",1.664208361
"QY278","BNPRLopt(dep)","Calcareous","irrigation",1.664208361
"QY278","BAU","Calcareous","fertilizer",1.152524012
"QY278","BNP","Calcareous","fertilizer",0.70381542
"QY278","BNPR","Calcareous","fertilizer",0.462391985
"QY278","BNPL","Calcareous","fertilizer",0.70381542
"QY278","BNPRLopt","Calcareous","fertilizer",0.462391985
"QY278","BNPRLopt(dep)","Calcareous","fertilizer",0.462391985
"QY278","BAU","Calcareous","total input",7.360561033
"QY278","BNP","Calcareous","total input",6.911852441
"QY278","BNPR","Calcareous","total input",6.670429006
"QY278","BNPL","Calcareous","total input",6.911852441
"QY278","BNPRLopt","Calcareous","total input",5.795116565
"QY278","BNPRLopt(dep)","Calcareous","total input",5.795116565
"QY278","Critical input","Calcareous","total input",6.10619141032583
"QY278","Critical input","Calcareous","critical input",6.10619141032583
"QY284","BAU","Calcareous","deposition",3.242710829
"QY284","BNP","Calcareous","deposition",3.242710829
"QY284","BNPR","Calcareous","deposition",3.242710829
"QY284","BNPL","Calcareous","deposition",3.242710829
"QY284","BNPRLopt","Calcareous","deposition",3.242710829
"QY284","BNPRLopt(dep)","Calcareous","deposition",2.873608972
"QY284","BAU","Calcareous","manure",0
"QY284","BNP","Calcareous","manure",0
"QY284","BNPR","Calcareous","manure",2.4149
"QY284","BNPL","Calcareous","manure",0
"QY284","BNPRLopt","Calcareous","manure",2.045798143
"QY284","BNPRLopt(dep)","Calcareous","manure",2.4149
"QY284","BAU","Calcareous","irrigation",1.37913174
"QY284","BNP","Calcareous","irrigation",1.37913174
"QY284","BNPR","Calcareous","irrigation",1.37913174
"QY284","BNPL","Calcareous","irrigation",1.37913174
"QY284","BNPRLopt","Calcareous","irrigation",1.37913174
"QY284","BNPRLopt(dep)","Calcareous","irrigation",1.37913174
"QY284","BAU","Calcareous","fertilizer",0.414379014
"QY284","BNP","Calcareous","fertilizer",0.248497568
"QY284","BNPR","Calcareous","fertilizer",0.052761322
"QY284","BNPL","Calcareous","fertilizer",0.248497568
"QY284","BNPRLopt","Calcareous","fertilizer",0.052761322
"QY284","BNPRLopt(dep)","Calcareous","fertilizer",0.052761322
"QY284","BAU","Calcareous","total input",5.036221583
"QY284","BNP","Calcareous","total input",4.870340137
"QY284","BNPR","Calcareous","total input",7.089503891
"QY284","BNPL","Calcareous","total input",4.870340137
"QY284","BNPRLopt","Calcareous","total input",6.720402034
"QY284","BNPRLopt(dep)","Calcareous","total input",6.720402034
"QY284","Critical input","Calcareous","total input",7.27056000189461
"QY284","Critical input","Calcareous","critical input",7.27056000189461
"QY285","BAU","Calcareous","deposition",3.275354624
"QY285","BNP","Calcareous","deposition",3.275354624
"QY285","BNPR","Calcareous","deposition",3.275354624
"QY285","BNPL","Calcareous","deposition",3.275354624
"QY285","BNPRLopt","Calcareous","deposition",3.275354624
"QY285","BNPRLopt(dep)","Calcareous","deposition",1.712926049
"QY285","BAU","Calcareous","manure",0
"QY285","BNP","Calcareous","manure",0
"QY285","BNPR","Calcareous","manure",2.4149
"QY285","BNPL","Calcareous","manure",0
"QY285","BNPRLopt","Calcareous","manure",0.852471425
"QY285","BNPRLopt(dep)","Calcareous","manure",2.4149
"QY285","BAU","Calcareous","irrigation",1.390191365
"QY285","BNP","Calcareous","irrigation",1.390191365
"QY285","BNPR","Calcareous","irrigation",1.390191365
"QY285","BNPL","Calcareous","irrigation",1.390191365
"QY285","BNPRLopt","Calcareous","irrigation",1.390191365
"QY285","BNPRLopt(dep)","Calcareous","irrigation",1.390191365
"QY285","BAU","Calcareous","fertilizer",0.689286147
"QY285","BNP","Calcareous","fertilizer",0.300016284
"QY285","BNPR","Calcareous","fertilizer",0.104280038
"QY285","BNPL","Calcareous","fertilizer",0.300016284
"QY285","BNPRLopt","Calcareous","fertilizer",0.104280038
"QY285","BNPRLopt(dep)","Calcareous","fertilizer",0.104280038
"QY285","BAU","Calcareous","total input",5.354832136
"QY285","BNP","Calcareous","total input",4.965562273
"QY285","BNPR","Calcareous","total input",7.184726027
"QY285","BNPL","Calcareous","total input",4.965562273
"QY285","BNPRLopt","Calcareous","total input",5.622297452
"QY285","BNPRLopt(dep)","Calcareous","total input",5.622297452
"QY285","Critical input","Calcareous","total input",6.04562906703974
"QY285","Critical input","Calcareous","critical input",6.04562906703974
"QY291","BAU","Non-calcareous","deposition",4.54736948
"QY291","BNP","Non-calcareous","deposition",4.54736948
"QY291","BNPR","Non-calcareous","deposition",4.54736948
"QY291","BNPL","Non-calcareous","deposition",4.54736948
"QY291","BNPRLopt","Non-calcareous","deposition",2.210310245
"QY291","BNPRLopt(dep)","Non-calcareous","deposition",0
"QY291","BAU","Non-calcareous","manure",0
"QY291","BNP","Non-calcareous","manure",0
"QY291","BNPR","Non-calcareous","manure",4.4392
"QY291","BNPL","Non-calcareous","manure",0
"QY291","BNPRLopt","Non-calcareous","manure",0
"QY291","BNPRLopt(dep)","Non-calcareous","manure",2.210310245
"QY291","BAU","Non-calcareous","irrigation",1.404456085
"QY291","BNP","Non-calcareous","irrigation",1.404456085
"QY291","BNPR","Non-calcareous","irrigation",1.404456085
"QY291","BNPL","Non-calcareous","irrigation",1.404456085
"QY291","BNPRLopt","Non-calcareous","irrigation",1.404456085
"QY291","BNPRLopt(dep)","Non-calcareous","irrigation",1.404456085
"QY291","BAU","Non-calcareous","fertilizer",0.638376854
"QY291","BNP","Non-calcareous","fertilizer",0.529383775
"QY291","BNPR","Non-calcareous","fertilizer",0.181513598
"QY291","BNPL","Non-calcareous","fertilizer",0.529383775
"QY291","BNPRLopt","Non-calcareous","fertilizer",0.181513598
"QY291","BNPRLopt(dep)","Non-calcareous","fertilizer",0.181513598
"QY291","BAU","Non-calcareous","total input",6.590202419
"QY291","BNP","Non-calcareous","total input",6.48120934
"QY291","BNPR","Non-calcareous","total input",10.572539163
"QY291","BNPL","Non-calcareous","total input",6.48120934
"QY291","BNPRLopt","Non-calcareous","total input",3.796279928
"QY291","BNPRLopt(dep)","Non-calcareous","total input",3.796279928
"QY291","Critical input","Non-calcareous","total input",3.98004027257833
"QY291","Critical input","Non-calcareous","critical input",3.98004027257833
"QY293","BAU","Calcareous","deposition",3.558572054
"QY293","BNP","Calcareous","deposition",3.558572054
"QY293","BNPR","Calcareous","deposition",3.558572054
"QY293","BNPL","Calcareous","deposition",3.558572054
"QY293","BNPRLopt","Calcareous","deposition",3.558572054
"QY293","BNPRLopt(dep)","Calcareous","deposition",3.558572054
"QY293","BAU","Calcareous","manure",0
"QY293","BNP","Calcareous","manure",0
"QY293","BNPR","Calcareous","manure",0.4123
"QY293","BNPL","Calcareous","manure",0
"QY293","BNPRLopt","Calcareous","manure",0.4123
"QY293","BNPRLopt(dep)","Calcareous","manure",0.4123
"QY293","BAU","Calcareous","irrigation",1.36587176
"QY293","BNP","Calcareous","irrigation",1.36587176
"QY293","BNPR","Calcareous","irrigation",1.36587176
"QY293","BNPL","Calcareous","irrigation",1.36587176
"QY293","BNPRLopt","Calcareous","irrigation",1.36587176
"QY293","BNPRLopt(dep)","Calcareous","irrigation",1.36587176
"QY293","BAU","Calcareous","fertilizer",0.535463414
"QY293","BNP","Calcareous","fertilizer",0.179328903
"QY293","BNPR","Calcareous","fertilizer",0.136335441
"QY293","BNPL","Calcareous","fertilizer",0.179328903
"QY293","BNPRLopt","Calcareous","fertilizer",0.136335441
"QY293","BNPRLopt(dep)","Calcareous","fertilizer",0.136335441
"QY293","BAU","Calcareous","total input",5.459907228
"QY293","BNP","Calcareous","total input",5.103772717
"QY293","BNPR","Calcareous","total input",5.473079255
"QY293","BNPL","Calcareous","total input",5.103772717
"QY293","BNPRLopt","Calcareous","total input",5.473079255
"QY293","BNPRLopt(dep)","Calcareous","total input",5.473079255
"QY293","Critical input","Calcareous","total input",6.23920797285557
"QY293","Critical input","Calcareous","critical input",6.23920797285557
"QY295","BAU","Calcareous","deposition",3.269914865
"QY295","BNP","Calcareous","deposition",3.269914865
"QY295","BNPR","Calcareous","deposition",3.269914865
"QY295","BNPL","Calcareous","deposition",3.269914865
"QY295","BNPRLopt","Calcareous","deposition",3.2151662
"QY295","BNPRLopt(dep)","Calcareous","deposition",3.2151662
"QY295","BAU","Calcareous","manure",0
"QY295","BNP","Calcareous","manure",0
